seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_000491215.1_69	1	36	2	23569	0.993	1.0	1	36	2	23569	NA	NA	0	1	36	2	23569	0.993	0.0	16.7	0.0	55.6	0.0	27.8	7	dsDNAphage	linear	GCA_000491215.1_69||full	0.993	dsDNAphage
GCA_000491215.1_401	1	2	1	1180	0.587	0.587	1	2	1	1180	NA	NA	0	1	2	1	1180	0.587	0.0	0.0	0.0	50.0	50.0	0.0	0	dsDNAphage	linear	GCA_000491215.1_401||full	0.587	dsDNAphage
GCA_000491215.1_400	1	2	74	1251	1.0	1.0	1	2	74	1251	NA	NA	0	1	2	74	1251	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_000491215.1_400||full	1.0	ssDNA
GCA_000491215.1_376	1	2	251	1632	0.88	0.88	1	2	251	1632	NA	NA	0	1	2	251	1632	0.88	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000491215.1_376||full	0.88	ssDNA
GCA_000491215.1_313	1	3	271	3604	0.633	0.633	1	3	271	3604	NA	NA	0	1	3	271	3604	0.633	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	GCA_000491215.1_313||full	0.633	dsDNAphage
GCA_000491215.1_269	1	3	334	5320	0.6	0.6	1	3	334	5320	NA	NA	0	1	3	334	5320	0.6	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	GCA_000491215.1_269||full	0.6	dsDNAphage
GCA_000491215.1_257	1	10	42	5951	0.567	0.567	1	10	42	5951	NA	NA	0	1	10	42	5951	0.567	0.0	20.0	0.0	40.0	0.0	40.0	0	dsDNAphage	linear	GCA_000491215.1_257||full	0.567	dsDNAphage
GCA_000491215.1_250	1	7	151	6023	0.62	0.62	1	7	151	6023	NA	NA	0	1	7	151	6023	0.62	0.0	0.0	0.0	42.9	14.3	42.9	0	dsDNAphage	linear	GCA_000491215.1_250||full	0.62	dsDNAphage
GCA_000491215.1_238	1	5	43	7141	0.707	0.707	1	5	43	7141	NA	NA	0	1	5	43	7141	0.707	0.0	0.0	0.0	60.0	40.0	0.0	0	dsDNAphage	linear	GCA_000491215.1_238||full	0.707	dsDNAphage
GCA_000491215.1_230	1	7	717	7412	1.0	1.0	1	7	717	7412	NA	NA	0	1	7	717	7412	1.0	0.0	0.0	0.0	100.0	0.0	0.0	2	dsDNAphage	linear	GCA_000491215.1_230||full	1.0	dsDNAphage
GCA_000491215.1_195	1	2	332	9422	0.847	0.847	1	2	332	9422	NA	NA	0	1	2	332	9422	0.847	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	GCA_000491215.1_195||full	0.847	dsDNAphage
GCA_000491215.1_177	1	10	3	10553	0.76	0.76	1	10	3	10553	NA	NA	0	1	10	3	10553	0.76	0.0	0.0	0.0	10.0	0.0	90.0	0	dsDNAphage	linear	GCA_000491215.1_177||full	0.76	dsDNAphage
