seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_000195475.2_85	1	6	72	3657	0.62	0.62	1	6	72	3657	NA	NA	0	1	6	72	3657	0.62	0.0	0.0	0.0	16.7	0.0	83.3	0	dsDNAphage	linear	GCA_000195475.2_85||full	0.62	dsDNAphage
GCA_000195475.2_81	1	3	2	1675	0.947	0.947	1	3	2	1675	NA	NA	0	1	3	2	1675	0.947	0.0	33.3	0.0	66.7	0.0	0.0	2	dsDNAphage	linear	GCA_000195475.2_81||full	0.947	dsDNAphage
GCA_000195475.2_77	1	5	2	2714	0.993	0.993	1	5	2	2714	NA	NA	0	1	5	2	2714	0.993	0.0	0.0	0.0	40.0	0.0	60.0	0	ssDNA	linear	GCA_000195475.2_77||full	0.993	ssDNA
GCA_000195475.2_72	1	4	25	3630	0.747	0.747	1	4	25	3630	NA	NA	0	1	4	25	3630	0.747	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000195475.2_72||full	0.747	ssDNA
GCA_000195475.2_70	1	3	2	1675	0.947	0.947	1	3	2	1675	NA	NA	0	1	3	2	1675	0.947	0.0	33.3	0.0	66.7	0.0	0.0	2	dsDNAphage	linear	GCA_000195475.2_70||full	0.947	dsDNAphage
GCA_000195475.2_247	1	34	1	33597	0.86	0.867	1	34	1	33597	NA	NA	0	1	34	1	33597	0.86	0.0	35.3	0.0	26.5	14.7	23.5	6	dsDNAphage	linear	GCA_000195475.2_247||full	0.86	dsDNAphage
GCA_000195475.2_241	1	6	3	3443	0.92	0.92	1	6	3	3443	NA	NA	0	1	6	3	3443	0.92	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_000195475.2_241||full	0.92	ssDNA
GCA_000195475.2_188	1	51	2	46129	0.96	0.973	1	51	2	46129	NA	NA	0	1	51	2	46129	0.96	0.0	25.5	0.0	47.1	5.9	21.6	11	dsDNAphage	linear	GCA_000195475.2_188||full	0.96	dsDNAphage
GCA_000195475.2_186	1	4	387	3193	0.587	0.587	1	4	387	3193	NA	NA	0	1	4	387	3193	0.587	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	GCA_000195475.2_186||full	0.587	ssDNA
GCA_000195475.2_147	1	33	83	28248	0.613	0.613	1	33	83	28248	NA	NA	0	1	33	83	28248	0.613	0.0	16.7	0.0	33.3	16.7	33.3	0	dsDNAphage	linear	GCA_000195475.2_147||full	0.613	dsDNAphage
GCA_000195475.2_14	1	4	2	1546	0.907	0.907	1	4	2	1546	NA	NA	0	1	4	2	1546	0.907	0.0	0.0	0.0	25.0	25.0	50.0	1	dsDNAphage	linear	GCA_000195475.2_14||full	0.907	dsDNAphage
GCA_000195475.2_134	1	4	1	1538	0.887	0.887	1	4	1	1538	NA	NA	0	1	4	1	1538	0.887	0.0	0.0	0.0	25.0	25.0	50.0	1	dsDNAphage	linear	GCA_000195475.2_134||full	0.887	dsDNAphage
GCA_000195475.2_129	1	11	448	5358	0.927	0.927	1	11	448	5358	NA	NA	0	1	11	448	5358	0.927	0.0	18.2	0.0	45.5	0.0	36.4	0	dsDNAphage	linear	GCA_000195475.2_129||full	0.927	dsDNAphage
GCA_000195475.2_127	1	2	146	1039	1.0	1.0	1	2	146	1039	NA	NA	0	1	2	146	1039	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000195475.2_127||full	1.0	ssDNA
GCA_000195475.2_255	56	88	60089	78200	0.927	0.967	55	88	59438	78200	0.887	0.98	1	1	104	279	92047	0.233	0.0	28.3	0.0	8.7	13.0	50.0	1	dsDNAphage	linear	GCA_000195475.2_255||0_partial	0.927	dsDNAphage
GCA_000195475.2_155	1	28	214	25684	0.873	0.9	1	28	214	25684	0.873	0.96	1	1	81	214	90362	0.46	0.0	32.5	0.0	22.5	25.0	20.0	5	dsDNAphage	linear	GCA_000195475.2_155||0_partial	0.873	dsDNAphage
