seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_000491355.1_96	1	24	73	15855	0.913	0.92	1	24	73	15855	NA	NA	0	1	24	73	15855	0.913	0.0	20.8	0.0	29.2	4.2	45.8	1	dsDNAphage	linear	GCA_000491355.1_96||full	0.913	dsDNAphage
GCA_000491355.1_526	1	2	86	1328	0.973	0.973	1	2	86	1328	NA	NA	0	1	2	86	1328	0.973	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000491355.1_526||full	0.973	ssDNA
GCA_000491355.1_478	1	4	3	1972	0.98	0.98	1	4	3	1972	NA	NA	0	1	4	3	1972	0.98	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000491355.1_478||full	0.98	ssDNA
GCA_000491355.1_461	1	5	159	2250	1.0	1.0	1	5	159	2250	NA	NA	0	1	5	159	2250	1.0	0.0	0.0	0.0	20.0	0.0	80.0	1	dsDNAphage	linear	GCA_000491355.1_461||full	1.0	dsDNAphage
GCA_000491355.1_43	1	29	2	23602	0.9	0.933	1	29	2	23602	NA	NA	0	1	29	2	23602	0.9	0.0	13.8	0.0	27.6	0.0	58.6	2	dsDNAphage	linear	GCA_000491355.1_43||full	0.9	dsDNAphage
GCA_000491355.1_406	1	5	44	3137	0.52	0.52	1	5	44	3137	NA	NA	0	1	5	44	3137	0.52	0.0	20.0	0.0	60.0	0.0	20.0	0	dsDNAphage	linear	GCA_000491355.1_406||full	0.52	dsDNAphage
GCA_000491355.1_396	1	5	3	3283	0.967	0.967	1	5	3	3283	NA	NA	0	1	5	3	3283	0.967	0.0	20.0	0.0	80.0	0.0	0.0	2	dsDNAphage	linear	GCA_000491355.1_396||full	0.967	dsDNAphage
GCA_000491355.1_348	1	5	1	4298	1.0	1.0	1	5	1	4298	NA	NA	0	1	5	1	4298	1.0	0.0	0.0	0.0	100.0	0.0	0.0	1	dsDNAphage	linear	GCA_000491355.1_348||full	1.0	dsDNAphage
GCA_000491355.1_346	1	2	2	3797	0.74	0.74	1	2	2	3797	NA	NA	0	1	2	2	3797	0.74	0.0	0.0	0.0	50.0	50.0	0.0	1	dsDNAphage	linear	GCA_000491355.1_346||full	0.74	dsDNAphage
GCA_000491355.1_344	1	9	1	4303	0.947	0.947	1	9	1	4303	NA	NA	0	1	9	1	4303	0.947	0.0	0.0	0.0	22.2	0.0	77.8	0	dsDNAphage	linear	GCA_000491355.1_344||full	0.947	dsDNAphage
GCA_000491355.1_341	1	5	1	4423	0.813	0.813	1	5	1	4423	NA	NA	0	1	5	1	4423	0.813	0.0	0.0	0.0	40.0	0.0	60.0	0	ssDNA	linear	GCA_000491355.1_341||full	0.813	ssDNA
GCA_000491355.1_333	1	2	211	4504	0.787	0.787	1	2	211	4504	NA	NA	0	1	2	211	4504	0.787	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_000491355.1_333||full	0.787	ssDNA
GCA_000491355.1_325	1	3	2	4723	0.953	0.953	1	3	2	4723	NA	NA	0	1	3	2	4723	0.953	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	linear	GCA_000491355.1_325||full	0.953	dsDNAphage
GCA_000491355.1_23	1	28	114	27925	1.0	1.0	1	28	114	27925	NA	NA	0	1	28	114	27925	1.0	0.0	3.6	0.0	57.1	0.0	39.3	4	dsDNAphage	linear	GCA_000491355.1_23||full	1.0	dsDNAphage
GCA_000491355.1_220	1	15	2	8044	0.993	0.993	1	15	2	8044	NA	NA	0	1	15	2	8044	0.993	0.0	26.7	0.0	73.3	0.0	0.0	3	dsDNAphage	linear	GCA_000491355.1_220||full	0.993	dsDNAphage
GCA_000491355.1_214	1	7	66	8256	0.7	0.7	1	7	66	8256	NA	NA	0	1	7	66	8256	0.7	0.0	28.6	0.0	42.9	28.6	0.0	1	dsDNAphage	linear	GCA_000491355.1_214||full	0.7	dsDNAphage
GCA_000491355.1_186	1	20	73	9340	0.987	0.987	1	20	73	9340	NA	NA	0	1	20	73	9340	0.987	0.0	10.0	0.0	25.0	5.0	60.0	1	dsDNAphage	linear	GCA_000491355.1_186||full	0.987	dsDNAphage
