seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_000695745.1_994	1	3	2	2138	0.993	0.993	1	3	2	2138	NA	NA	0	1	3	2	2138	0.993	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_000695745.1_994||full	0.993	ssDNA
GCA_000695745.1_945	1	6	136	3349	0.687	0.687	1	6	136	3349	NA	NA	0	1	6	136	3349	0.687	0.0	0.0	0.0	16.7	16.7	66.7	0	dsDNAphage	linear	GCA_000695745.1_945||full	0.687	dsDNAphage
GCA_000695745.1_920	1	3	3	1279	0.62	0.62	1	3	3	1279	NA	NA	0	1	3	3	1279	0.62	0.0	0.0	0.0	33.3	66.7	0.0	0	dsDNAphage	linear	GCA_000695745.1_920||full	0.62	dsDNAphage
GCA_000695745.1_918	1	5	87	2523	0.553	0.553	1	5	87	2523	NA	NA	0	1	5	87	2523	0.553	0.0	0.0	0.0	20.0	40.0	40.0	0	dsDNAphage	linear	GCA_000695745.1_918||full	0.553	dsDNAphage
GCA_000695745.1_91	1	6	2	2399	0.673	0.673	1	6	2	2399	NA	NA	0	1	6	2	2399	0.673	0.0	16.7	0.0	33.3	0.0	50.0	0	dsDNAphage	linear	GCA_000695745.1_91||full	0.673	dsDNAphage
GCA_000695745.1_909	1	5	1	2019	0.527	0.527	1	5	1	2019	NA	NA	0	1	5	1	2019	0.527	0.0	20.0	0.0	40.0	20.0	20.0	0	dsDNAphage	linear	GCA_000695745.1_909||full	0.527	dsDNAphage
GCA_000695745.1_904	1	5	1	4013	0.62	0.62	1	5	1	4013	NA	NA	0	1	5	1	4013	0.62	0.0	0.0	0.0	20.0	0.0	80.0	0	dsDNAphage	linear	GCA_000695745.1_904||full	0.62	dsDNAphage
GCA_000695745.1_884	1	5	48	2384	0.7	0.7	1	5	48	2384	NA	NA	0	1	5	48	2384	0.7	0.0	0.0	0.0	40.0	20.0	40.0	0	dsDNAphage	linear	GCA_000695745.1_884||full	0.7	dsDNAphage
GCA_000695745.1_866	1	6	2	2927	0.533	0.533	1	6	2	2927	NA	NA	0	1	6	2	2927	0.533	0.0	16.7	0.0	33.3	0.0	50.0	0	dsDNAphage	linear	GCA_000695745.1_866||full	0.533	dsDNAphage
GCA_000695745.1_786	1	3	1	2597	0.833	0.833	1	3	1	2597	NA	NA	0	1	3	1	2597	0.833	0.0	0.0	0.0	33.3	33.3	33.3	1	dsDNAphage	linear	GCA_000695745.1_786||full	0.833	dsDNAphage
GCA_000695745.1_772	1	3	2	2542	0.58	0.58	1	3	2	2542	NA	NA	0	1	3	2	2542	0.58	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	GCA_000695745.1_772||full	0.58	dsDNAphage
GCA_000695745.1_75	1	6	265	3200	0.513	0.513	1	6	265	3200	NA	NA	0	1	6	265	3200	0.513	0.0	16.7	0.0	33.3	0.0	50.0	0	dsDNAphage	linear	GCA_000695745.1_75||full	0.513	dsDNAphage
GCA_000695745.1_732	1	2	432	1665	1.0	1.0	1	2	432	1665	NA	NA	0	1	2	432	1665	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000695745.1_732||full	1.0	ssDNA
GCA_000695745.1_660	1	4	2	1882	0.573	0.573	1	4	2	1882	NA	NA	0	1	4	2	1882	0.573	0.0	25.0	0.0	50.0	25.0	0.0	0	dsDNAphage	linear	GCA_000695745.1_660||full	0.573	dsDNAphage
GCA_000695745.1_608	1	2	160	2058	0.98	0.98	1	2	160	2058	NA	NA	0	1	2	160	2058	0.98	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000695745.1_608||full	0.98	ssDNA
GCA_000695745.1_559	1	2	2	1163	1.0	1.0	1	2	2	1163	NA	NA	0	1	2	2	1163	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000695745.1_559||full	1.0	ssDNA
GCA_000695745.1_54	1	3	2	1888	0.973	0.973	1	3	2	1888	NA	NA	0	1	3	2	1888	0.973	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_000695745.1_54||full	0.973	ssDNA
GCA_000695745.1_481	1	7	1	3277	0.707	0.707	1	7	1	3277	NA	NA	0	1	7	1	3277	0.707	0.0	0.0	0.0	28.6	28.6	42.9	0	dsDNAphage	linear	GCA_000695745.1_481||full	0.707	dsDNAphage
GCA_000695745.1_341	1	3	151	3396	0.793	0.793	1	3	151	3396	NA	NA	0	1	3	151	3396	0.793	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	GCA_000695745.1_341||full	0.793	dsDNAphage
GCA_000695745.1_33	1	2	1	1362	0.933	0.933	1	2	1	1362	NA	NA	0	1	2	1	1362	0.933	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000695745.1_33||full	0.933	ssDNA
