seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_001185275.1_721	1	3	1	2453	0.987	0.987	1	3	1	2453	NA	NA	0	1	3	1	2453	0.987	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_001185275.1_721||full	0.987	ssDNA
GCA_001185275.1_693	1	3	314	1144	0.94	0.94	1	3	314	1144	NA	NA	0	1	3	314	1144	0.94	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_001185275.1_693||full	0.94	ssDNA
GCA_001185275.1_523	1	19	3	14448	0.827	0.867	1	20	3	15459	NA	NA	0	1	20	3	15459	0.813	0.0	25.0	0.0	30.0	15.0	30.0	1	dsDNAphage	linear	GCA_001185275.1_523||full	0.827	dsDNAphage
GCA_001185275.1_519	1	3	2	1781	0.927	0.927	1	3	2	1781	NA	NA	0	1	3	2	1781	0.927	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_001185275.1_519||full	0.927	ssDNA
GCA_001185275.1_508	1	9	206	17295	0.787	0.787	1	9	206	17295	NA	NA	0	1	9	206	17295	0.787	0.0	0.0	0.0	33.3	44.4	22.2	1	dsDNAphage	linear	GCA_001185275.1_508||full	0.787	dsDNAphage
GCA_001185275.1_492	1	5	2	7319	0.827	0.827	1	5	2	7319	NA	NA	0	1	5	2	7319	0.827	0.0	20.0	0.0	40.0	20.0	20.0	1	dsDNAphage	linear	GCA_001185275.1_492||full	0.827	dsDNAphage
GCA_001185275.1_408	1	3	75	1481	0.507	0.507	1	3	75	1481	NA	NA	0	1	3	75	1481	0.507	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	GCA_001185275.1_408||full	0.507	dsDNAphage
GCA_001185275.1_39	1	2	99	1885	0.96	0.96	1	2	99	1885	NA	NA	0	1	2	99	1885	0.96	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_001185275.1_39||full	0.96	ssDNA
GCA_001185275.1_334	1	3	2	1757	0.893	0.893	1	3	2	1757	NA	NA	0	1	3	2	1757	0.893	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_001185275.1_334||full	0.893	ssDNA
GCA_001185275.1_238	1	3	117	3070	0.58	0.58	1	3	117	3070	NA	NA	0	1	3	117	3070	0.58	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_001185275.1_238||full	0.58	ssDNA
GCA_001185275.1_109	1	2	2	1602	0.927	0.927	1	2	2	1602	NA	NA	0	1	2	2	1602	0.927	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_001185275.1_109||full	0.927	ssDNA
GCA_001185275.1_711	1	25	224	13654	0.947	0.973	1	25	224	13654	0.947	0.993	1	1	52	224	38571	0.58	0.0	37.8	0.0	8.1	0.0	54.1	1	dsDNAphage	linear	GCA_001185275.1_711||0_partial	0.947	dsDNAphage
