seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_003349725.1_572	1	2	38	992	0.98	0.98	1	2	38	992	NA	NA	0	1	2	38	992	0.98	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_003349725.1_572||full	0.98	ssDNA
GCA_003349725.1_542	1	2	1	1931	0.96	0.96	1	2	1	1931	NA	NA	0	1	2	1	1931	0.96	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_003349725.1_542||full	0.96	ssDNA
GCA_003349725.1_515	1	11	1	6268	0.993	0.993	1	11	1	6268	NA	NA	0	1	11	1	6268	0.993	0.0	9.1	0.0	45.5	9.1	36.4	1	dsDNAphage	linear	GCA_003349725.1_515||full	0.993	dsDNAphage
GCA_003349725.1_511	1	2	61	1167	0.973	0.973	1	2	61	1167	NA	NA	0	1	2	61	1167	0.973	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_003349725.1_511||full	0.973	ssDNA
GCA_003349725.1_500	1	6	2	3118	0.993	0.993	1	6	2	3118	NA	NA	0	1	6	2	3118	0.993	0.0	0.0	0.0	83.3	0.0	16.7	0	ssDNA	linear	GCA_003349725.1_500||full	0.993	ssDNA
GCA_003349725.1_475	1	2	1	1042	0.993	0.993	1	2	1	1042	NA	NA	0	1	2	1	1042	0.993	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_003349725.1_475||full	0.993	ssDNA
GCA_003349725.1_462	1	3	123	1521	0.627	0.627	1	3	123	1521	NA	NA	0	1	3	123	1521	0.627	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	GCA_003349725.1_462||full	0.627	dsDNAphage
GCA_003349725.1_438	1	6	165	3912	0.9	0.9	1	6	165	3912	NA	NA	0	1	6	165	3912	0.9	0.0	0.0	0.0	16.7	33.3	50.0	1	dsDNAphage	linear	GCA_003349725.1_438||full	0.9	dsDNAphage
GCA_003349725.1_379	1	9	1	9553	1.0	1.0	1	9	1	9553	NA	NA	0	1	9	1	9553	1.0	0.0	0.0	0.0	66.7	0.0	33.3	1	dsDNAphage	linear	GCA_003349725.1_379||full	1.0	dsDNAphage
GCA_003349725.1_307	1	5	2	5575	0.84	0.84	1	5	2	5575	NA	NA	0	1	5	2	5575	0.84	0.0	20.0	0.0	60.0	20.0	0.0	1	dsDNAphage	linear	GCA_003349725.1_307||full	0.84	dsDNAphage
GCA_003349725.1_284	1	12	1	6203	1.0	1.0	1	12	1	6203	NA	NA	0	1	12	1	6203	1.0	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	GCA_003349725.1_284||full	1.0	dsDNAphage
GCA_003349725.1_253	1	3	2	1822	0.993	0.993	1	3	2	1822	NA	NA	0	1	3	2	1822	0.993	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_003349725.1_253||full	0.993	ssDNA
GCA_003349725.1_236	1	2	753	1972	0.9	0.9	1	2	753	1972	NA	NA	0	1	2	753	1972	0.9	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_003349725.1_236||full	0.9	ssDNA
GCA_003349725.1_189	1	3	3	2189	0.507	0.507	1	3	3	2189	NA	NA	0	1	3	3	2189	0.507	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	GCA_003349725.1_189||full	0.507	dsDNAphage
GCA_003349725.1_165	1	2	56	3126	0.967	0.967	1	2	56	3126	NA	NA	0	1	2	56	3126	0.967	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_003349725.1_165||full	0.967	ssDNA
