seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_000733315.1_80	1	6	202	2411	0.893	0.893	1	6	202	2411	NA	NA	0	1	6	202	2411	0.893	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	GCA_000733315.1_80||full	0.893	dsDNAphage
GCA_000733315.1_75	1	5	2	1956	0.973	0.973	1	5	2	1956	NA	NA	0	1	5	2	1956	0.973	0.0	0.0	0.0	40.0	0.0	60.0	1	dsDNAphage	linear	GCA_000733315.1_75||full	0.973	dsDNAphage
GCA_000733315.1_74	1	4	3	1377	0.727	0.727	1	4	3	1377	NA	NA	0	1	4	3	1377	0.727	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	GCA_000733315.1_74||full	0.727	ssDNA
GCA_000733315.1_73	1	4	1	3629	0.847	0.847	1	4	1	3629	NA	NA	0	1	4	1	3629	0.847	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000733315.1_73||full	0.847	ssDNA
GCA_000733315.1_64	1	5	16	4538	0.987	0.987	1	5	16	4538	NA	NA	0	1	5	16	4538	0.987	0.0	0.0	0.0	60.0	20.0	20.0	2	dsDNAphage	linear	GCA_000733315.1_64||full	0.987	dsDNAphage
GCA_000733315.1_63	1	19	1	11089	0.973	0.973	1	19	1	11089	NA	NA	0	1	19	1	11089	0.973	0.0	0.0	0.0	42.1	0.0	57.9	4	dsDNAphage	linear	GCA_000733315.1_63||full	0.973	dsDNAphage
GCA_000733315.1_56	1	4	152	3029	0.953	0.953	1	4	152	3029	NA	NA	0	1	4	152	3029	0.953	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	GCA_000733315.1_56||full	0.953	dsDNAphage
GCA_000733315.1_51	1	3	306	2995	0.76	0.76	1	3	306	2995	NA	NA	0	1	3	306	2995	0.76	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_000733315.1_51||full	0.76	ssDNA
GCA_000733315.1_33	1	5	279	6016	0.553	0.553	1	5	279	6016	NA	NA	0	1	5	279	6016	0.553	0.0	0.0	0.0	40.0	0.0	60.0	0	dsDNAphage	linear	GCA_000733315.1_33||full	0.553	dsDNAphage
GCA_000733315.1_27	1	58	211	40225	0.987	1.0	1	58	211	40225	NA	NA	0	1	58	211	40225	0.987	0.0	5.2	0.0	51.7	0.0	43.1	4	dsDNAphage	linear	GCA_000733315.1_27||full	0.987	dsDNAphage
GCA_000733315.1_26	1	5	2	3677	0.993	0.993	1	5	2	3677	NA	NA	0	1	5	2	3677	0.993	0.0	0.0	0.0	40.0	0.0	60.0	1	dsDNAphage	linear	GCA_000733315.1_26||full	0.993	dsDNAphage
GCA_000733315.1_11	1	17	309	11809	0.953	0.953	1	17	309	11809	NA	NA	0	1	17	309	11809	0.953	0.0	11.8	0.0	17.6	0.0	70.6	1	dsDNAphage	circular	GCA_000733315.1_11||full	0.953	dsDNAphage
GCA_000733315.1_10	1	11	136	13757	0.647	0.647	1	11	136	13757	NA	NA	0	1	11	136	13757	0.647	0.0	0.0	0.0	54.5	0.0	45.5	0	dsDNAphage	linear	GCA_000733315.1_10||full	0.647	dsDNAphage
GCA_000733315.1_94	243	256	264066	280049	0.893	0.893	243	256	264066	280049	0.893	0.927	1	1	351	3	394135	0.167	0.0	42.3	3.8	23.1	0.0	30.8	1	dsDNAphage	linear	GCA_000733315.1_94||0_partial	0.893	dsDNAphage
GCA_000733315.1_92	152	283	134103	288001	0.9	0.947	152	283	134103	288001	0.9	1.0	1	1	643	205	731734	0.48	0.0	35.4	0.0	31.2	16.0	17.4	14	dsDNAphage	linear	GCA_000733315.1_92||0_partial	0.9	dsDNAphage
GCA_000733315.1_85	76	172	126469	208856	0.9	0.94	76	172	126469	208856	0.9	1.0	1	1	308	2	361576	0.593	0.0	27.5	0.0	27.5	15.6	29.4	11	dsDNAphage	linear	GCA_000733315.1_85||0_partial	0.9	dsDNAphage
