seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_006371655.1_344	1	3	38	1109	0.873	0.873	1	3	38	1109	NA	NA	0	1	3	38	1109	0.873	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_006371655.1_344||full	0.873	ssDNA
GCA_006371655.1_319	1	2	2	1620	0.927	0.927	1	2	2	1620	NA	NA	0	1	2	2	1620	0.927	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_006371655.1_319||full	0.927	ssDNA
GCA_006371655.1_284	1	3	1	2807	0.567	0.567	1	3	1	2807	NA	NA	0	1	3	1	2807	0.567	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_006371655.1_284||full	0.567	ssDNA
GCA_006371655.1_276	1	3	1	3167	0.893	0.893	1	3	1	3167	NA	NA	0	1	3	1	3167	0.893	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	GCA_006371655.1_276||full	0.893	ssDNA
GCA_006371655.1_265	1	4	13	2736	0.933	0.933	1	4	13	2736	NA	NA	0	1	4	13	2736	0.933	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_006371655.1_265||full	0.933	ssDNA
GCA_006371655.1_257	1	6	2	3828	0.847	0.847	1	6	2	3828	NA	NA	0	1	6	2	3828	0.847	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	GCA_006371655.1_257||full	0.847	dsDNAphage
GCA_006371655.1_245	1	5	2	4973	1.0	1.0	1	5	2	4973	NA	NA	0	1	5	2	4973	1.0	0.0	20.0	0.0	80.0	0.0	0.0	1	dsDNAphage	linear	GCA_006371655.1_245||full	1.0	dsDNAphage
GCA_006371655.1_243	1	9	2	4501	0.653	0.653	1	9	2	4501	NA	NA	0	1	9	2	4501	0.653	0.0	11.1	0.0	22.2	0.0	66.7	0	dsDNAphage	linear	GCA_006371655.1_243||full	0.653	dsDNAphage
GCA_006371655.1_220	1	4	3	6775	0.513	0.513	1	4	3	6775	NA	NA	0	1	4	3	6775	0.513	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	GCA_006371655.1_220||full	0.513	dsDNAphage
GCA_006371655.1_190	1	17	15	10379	0.733	0.733	1	17	15	10379	NA	NA	0	1	17	15	10379	0.733	0.0	5.9	0.0	47.1	5.9	41.2	0	dsDNAphage	linear	GCA_006371655.1_190||full	0.733	dsDNAphage
GCA_006371655.1_185	1	17	13	10199	0.733	0.733	1	17	13	10199	NA	NA	0	1	17	13	10199	0.733	0.0	0.0	0.0	23.5	11.8	64.7	0	dsDNAphage	linear	GCA_006371655.1_185||full	0.733	dsDNAphage
GCA_006371655.1_180	1	4	773	2368	0.973	0.973	1	4	773	2368	NA	NA	0	1	4	773	2368	0.973	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	GCA_006371655.1_180||full	0.973	ssDNA
GCA_006371655.1_163	1	22	1	14624	0.967	0.967	1	22	1	14624	NA	NA	0	1	22	1	14624	0.967	0.0	0.0	0.0	4.5	4.5	90.9	1	dsDNAphage	linear	GCA_006371655.1_163||full	0.967	dsDNAphage
