seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_022290295.1_90	1	5	3	1196	0.96	0.96	1	5	3	1196	NA	NA	0	1	5	3	1196	0.96	0.0	0.0	0.0	40.0	0.0	60.0	0	ssDNA	linear	GCA_022290295.1_90||full	0.96	ssDNA
GCA_022290295.1_89	1	2	2	1080	0.973	0.973	1	2	2	1080	NA	NA	0	1	2	2	1080	0.973	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_022290295.1_89||full	0.973	ssDNA
GCA_022290295.1_206	1	70	2	64364	0.853	0.887	1	70	2	64364	NA	NA	0	1	70	2	64364	0.853	0.0	40.0	0.0	28.6	5.7	25.7	12	dsDNAphage	linear	GCA_022290295.1_206||full	0.853	dsDNAphage
GCA_022290295.1_147	1	59	68	44817	0.993	1.0	1	59	68	44817	NA	NA	0	1	59	68	44817	0.993	0.0	10.2	0.0	49.2	5.1	35.6	11	dsDNAphage	linear	GCA_022290295.1_147||full	0.993	dsDNAphage
GCA_022290295.1_117	1	13	2	5125	0.893	0.893	1	13	2	5125	NA	NA	0	1	13	2	5125	0.893	0.0	7.7	0.0	15.4	0.0	76.9	0	dsDNAphage	linear	GCA_022290295.1_117||full	0.893	dsDNAphage
GCA_022290295.1_110	1	4	3	3050	0.773	0.773	1	4	3	3050	NA	NA	0	1	4	3	3050	0.773	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	GCA_022290295.1_110||full	0.773	dsDNAphage
GCA_022290295.1_108	1	7	1	2805	0.947	0.947	1	7	1	2805	NA	NA	0	1	7	1	2805	0.947	0.0	0.0	0.0	28.6	0.0	71.4	0	dsDNAphage	linear	GCA_022290295.1_108||full	0.947	dsDNAphage
GCA_022290295.1_106	1	4	3	2256	1.0	1.0	1	4	3	2256	NA	NA	0	1	4	3	2256	1.0	0.0	0.0	0.0	75.0	0.0	25.0	1	dsDNAphage	linear	GCA_022290295.1_106||full	1.0	dsDNAphage
GCA_022290295.1_101	1	3	3	1787	0.987	0.987	1	3	3	1787	NA	NA	0	1	3	3	1787	0.987	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_022290295.1_101||full	0.987	ssDNA
GCA_022290295.1_151	37	62	45747	61629	0.953	0.993	37	62	45747	61629	0.953	0.993	1	1	62	193	61629	0.567	0.0	23.1	0.0	38.5	3.8	34.6	1	dsDNAphage	linear	GCA_022290295.1_151||0_partial	0.953	dsDNAphage
