seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_002876105.1_98	1	6	2	2991	0.96	0.96	1	6	2	2991	NA	NA	0	1	6	2	2991	0.96	0.0	33.3	0.0	50.0	0.0	16.7	1	dsDNAphage	linear	GCA_002876105.1_98||full	0.96	dsDNAphage
GCA_002876105.1_95	1	9	3	5244	0.993	0.993	1	9	3	5244	NA	NA	0	1	9	3	5244	0.993	0.0	22.2	0.0	55.6	0.0	22.2	2	dsDNAphage	linear	GCA_002876105.1_95||full	0.993	dsDNAphage
GCA_002876105.1_8	1	11	3	6693	1.0	1.0	1	11	3	6693	NA	NA	0	1	11	3	6693	1.0	0.0	0.0	0.0	72.7	0.0	27.3	4	dsDNAphage	linear	GCA_002876105.1_8||full	1.0	dsDNAphage
GCA_002876105.1_64	1	3	646	2752	0.927	0.927	1	3	646	2752	NA	NA	0	1	3	646	2752	0.927	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_002876105.1_64||full	0.927	ssDNA
GCA_002876105.1_52	1	6	128	4314	0.933	0.933	1	6	128	4314	NA	NA	0	1	6	128	4314	0.933	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	GCA_002876105.1_52||full	0.933	dsDNAphage
GCA_002876105.1_50	1	7	2	5930	1.0	1.0	1	7	2	5930	NA	NA	0	1	7	2	5930	1.0	0.0	0.0	0.0	100.0	0.0	0.0	6	dsDNAphage	linear	GCA_002876105.1_50||full	1.0	dsDNAphage
GCA_002876105.1_49	1	7	2	5999	1.0	1.0	1	7	2	5999	NA	NA	0	1	7	2	5999	1.0	0.0	0.0	0.0	100.0	0.0	0.0	6	dsDNAphage	linear	GCA_002876105.1_49||full	1.0	dsDNAphage
GCA_002876105.1_41	1	10	3	3727	1.0	1.0	1	10	3	3727	NA	NA	0	1	10	3	3727	1.0	0.0	0.0	0.0	20.0	0.0	80.0	0	dsDNAphage	linear	GCA_002876105.1_41||full	1.0	dsDNAphage
GCA_002876105.1_29	1	6	376	3552	0.927	0.927	1	6	376	3552	NA	NA	0	1	6	376	3552	0.927	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	GCA_002876105.1_29||full	0.927	dsDNAphage
GCA_002876105.1_257	1	9	184	6057	1.0	1.0	1	9	184	6057	NA	NA	0	1	9	184	6057	1.0	0.0	0.0	0.0	77.8	0.0	22.2	4	dsDNAphage	linear	GCA_002876105.1_257||full	1.0	dsDNAphage
GCA_002876105.1_232	1	5	362	2876	0.873	0.873	1	5	362	2876	NA	NA	0	1	5	362	2876	0.873	0.0	0.0	0.0	40.0	0.0	60.0	0	ssDNA	linear	GCA_002876105.1_232||full	0.873	ssDNA
GCA_002876105.1_225	1	6	2	2950	0.893	0.893	1	6	2	2950	NA	NA	0	1	6	2	2950	0.893	0.0	0.0	0.0	16.7	0.0	83.3	0	ssDNA	linear	GCA_002876105.1_225||full	0.893	ssDNA
GCA_002876105.1_221	1	13	3	8825	0.653	0.653	1	13	3	8825	NA	NA	0	1	13	3	8825	0.653	0.0	7.7	0.0	23.1	7.7	61.5	0	dsDNAphage	linear	GCA_002876105.1_221||full	0.653	dsDNAphage
GCA_002876105.1_124	1	5	237	2769	0.987	0.987	1	5	237	2769	NA	NA	0	1	5	237	2769	0.987	0.0	0.0	0.0	60.0	0.0	40.0	0	ssDNA	linear	GCA_002876105.1_124||full	0.987	ssDNA
GCA_002876105.1_121	1	7	3	4391	0.76	0.76	1	7	3	4391	NA	NA	0	1	7	3	4391	0.76	0.0	14.3	0.0	28.6	0.0	57.1	0	dsDNAphage	linear	GCA_002876105.1_121||full	0.76	dsDNAphage
GCA_002876105.1_107	1	5	237	2020	0.96	0.96	1	5	237	2020	NA	NA	0	1	5	237	2020	0.96	0.0	0.0	0.0	60.0	0.0	40.0	0	dsDNAphage	linear	GCA_002876105.1_107||full	0.96	dsDNAphage
GCA_002876105.1_105	1	8	600	5373	0.74	0.74	1	8	600	5373	NA	NA	0	1	8	600	5373	0.74	0.0	0.0	0.0	12.5	12.5	75.0	0	dsDNAphage	linear	GCA_002876105.1_105||full	0.74	dsDNAphage
GCA_002876105.1_102	1	5	156	1983	0.947	0.947	1	5	156	1983	NA	NA	0	1	5	156	1983	0.947	0.0	0.0	0.0	60.0	0.0	40.0	0	dsDNAphage	linear	GCA_002876105.1_102||full	0.947	dsDNAphage
GCA_002876105.1_258	23	85	24579	74522	0.927	0.96	23	87	24579	76165	0.907	1.0	1	1	93	421	84071	0.767	0.0	32.4	0.0	31.0	16.9	19.7	12	dsDNAphage	linear	GCA_002876105.1_258||0_partial	0.927	dsDNAphage
GCA_002876105.1_237	1	42	998	31069	0.867	0.873	1	42	998	31069	0.867	0.933	1	1	83	998	74631	0.673	0.0	20.4	0.0	11.1	3.7	64.8	1	dsDNAphage	linear	GCA_002876105.1_237||0_partial	0.867	dsDNAphage
