seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_006375525.1_897	1	2	3	1095	1.0	1.0	1	2	3	1095	NA	NA	0	1	2	3	1095	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_006375525.1_897||full	1.0	ssDNA
GCA_006375525.1_896	1	2	27	1146	0.5	0.5	1	2	27	1146	NA	NA	0	1	2	27	1146	0.5	0.0	0.0	0.0	50.0	50.0	0.0	0	dsDNAphage	linear	GCA_006375525.1_896||full	0.5	dsDNAphage
GCA_006375525.1_859	1	2	93	1136	1.0	1.0	1	2	93	1136	NA	NA	0	1	2	93	1136	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_006375525.1_859||full	1.0	ssDNA
GCA_006375525.1_844	1	2	17	1454	1.0	1.0	1	2	17	1454	NA	NA	0	1	2	17	1454	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_006375525.1_844||full	1.0	ssDNA
GCA_006375525.1_793	1	2	656	1924	0.96	0.96	1	2	656	1924	NA	NA	0	1	2	656	1924	0.96	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_006375525.1_793||full	0.96	ssDNA
GCA_006375525.1_777	1	2	133	1712	0.987	0.987	1	2	133	1712	NA	NA	0	1	2	133	1712	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_006375525.1_777||full	0.987	ssDNA
GCA_006375525.1_766	1	7	3	2181	0.96	0.96	1	7	3	2181	NA	NA	0	1	7	3	2181	0.96	0.0	14.3	0.0	28.6	0.0	57.1	0	dsDNAphage	linear	GCA_006375525.1_766||full	0.96	dsDNAphage
GCA_006375525.1_741	1	5	2	2582	0.953	0.953	1	5	2	2582	NA	NA	0	1	5	2	2582	0.953	0.0	0.0	0.0	40.0	0.0	60.0	0	ssDNA	linear	GCA_006375525.1_741||full	0.953	ssDNA
GCA_006375525.1_737	1	3	1	2261	1.0	1.0	1	3	1	2261	NA	NA	0	1	3	1	2261	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_006375525.1_737||full	1.0	ssDNA
GCA_006375525.1_734	1	3	1	1771	0.993	0.993	1	3	1	1771	NA	NA	0	1	3	1	1771	0.993	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	GCA_006375525.1_734||full	0.993	ssDNA
GCA_006375525.1_716	1	3	2	1095	0.967	0.967	1	3	2	1095	NA	NA	0	1	3	2	1095	0.967	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	GCA_006375525.1_716||full	0.967	ssDNA
GCA_006375525.1_686	1	2	2	2971	0.62	0.62	1	2	2	2971	NA	NA	0	1	2	2	2971	0.62	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_006375525.1_686||full	0.62	ssDNA
GCA_006375525.1_627	1	5	1	4556	0.7	0.7	1	5	1	4556	NA	NA	0	1	5	1	4556	0.7	0.0	0.0	0.0	40.0	20.0	40.0	0	dsDNAphage	linear	GCA_006375525.1_627||full	0.7	dsDNAphage
GCA_006375525.1_593	1	9	3	5197	0.813	0.813	1	9	3	5197	NA	NA	0	1	9	3	5197	0.813	0.0	11.1	0.0	55.6	0.0	33.3	0	dsDNAphage	linear	GCA_006375525.1_593||full	0.813	dsDNAphage
GCA_006375525.1_542	1	4	95	5814	0.76	0.76	1	4	95	5814	NA	NA	0	1	4	95	5814	0.76	0.0	0.0	0.0	75.0	25.0	0.0	0	dsDNAphage	linear	GCA_006375525.1_542||full	0.76	dsDNAphage
GCA_006375525.1_481	1	2	239	1536	1.0	1.0	1	2	239	1536	NA	NA	0	1	2	239	1536	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_006375525.1_481||full	1.0	ssDNA
GCA_006375525.1_444	1	5	1	3871	0.62	0.62	1	5	1	3871	NA	NA	0	1	5	1	3871	0.62	0.0	0.0	0.0	40.0	0.0	60.0	0	dsDNAphage	linear	GCA_006375525.1_444||full	0.62	dsDNAphage
GCA_006375525.1_386	1	21	2	14249	0.96	0.96	1	21	2	14249	NA	NA	0	1	21	2	14249	0.96	0.0	0.0	0.0	4.8	4.8	90.5	1	dsDNAphage	linear	GCA_006375525.1_386||full	0.96	dsDNAphage
GCA_006375525.1_15	1	3	41	4461	0.747	0.747	1	3	41	4461	NA	NA	0	1	3	41	4461	0.747	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	GCA_006375525.1_15||full	0.747	dsDNAphage
