seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_000591455.1_99	1	24	144	22551	0.92	0.96	1	24	144	22551	NA	NA	0	1	24	144	22551	0.92	0.0	20.8	0.0	33.3	8.3	37.5	5	dsDNAphage	linear	GCA_000591455.1_99||full	0.92	dsDNAphage
GCA_000591455.1_81	1	30	3	17778	0.993	0.993	1	30	3	17778	NA	NA	0	1	30	3	17778	0.993	0.0	20.0	0.0	30.0	0.0	50.0	5	dsDNAphage	linear	GCA_000591455.1_81||full	0.993	dsDNAphage
GCA_000591455.1_60	1	5	1	3170	0.907	0.907	1	5	1	3170	NA	NA	0	1	5	1	3170	0.907	0.0	0.0	0.0	60.0	0.0	40.0	0	ssDNA	linear	GCA_000591455.1_60||full	0.907	ssDNA
GCA_000591455.1_49	1	3	1	2524	1.0	1.0	1	3	1	2524	NA	NA	0	1	3	1	2524	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_000591455.1_49||full	1.0	ssDNA
GCA_000591455.1_48	1	3	249	2831	0.993	0.993	1	3	249	2831	NA	NA	0	1	3	249	2831	0.993	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_000591455.1_48||full	0.993	ssDNA
GCA_000591455.1_46	1	5	3	2533	1.0	1.0	1	5	3	2533	NA	NA	0	1	5	3	2533	1.0	0.0	20.0	0.0	60.0	0.0	20.0	2	dsDNAphage	linear	GCA_000591455.1_46||full	1.0	dsDNAphage
GCA_000591455.1_45	1	5	3	2533	0.98	0.98	1	5	3	2533	NA	NA	0	1	5	3	2533	0.98	0.0	20.0	0.0	40.0	0.0	40.0	2	dsDNAphage	linear	GCA_000591455.1_45||full	0.98	dsDNAphage
GCA_000591455.1_36	1	7	2	3120	0.887	0.887	1	7	2	3120	NA	NA	0	1	7	2	3120	0.887	0.0	0.0	0.0	28.6	14.3	57.1	0	dsDNAphage	linear	GCA_000591455.1_36||full	0.887	dsDNAphage
GCA_000591455.1_29	1	5	667	2599	0.973	0.973	1	5	667	2599	NA	NA	0	1	5	667	2599	0.973	0.0	0.0	0.0	40.0	0.0	60.0	0	ssDNA	linear	GCA_000591455.1_29||full	0.973	ssDNA
GCA_000591455.1_108	1	4	3	2195	0.993	0.993	1	4	3	2195	NA	NA	0	1	4	3	2195	0.993	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000591455.1_108||full	0.993	ssDNA
GCA_000591455.1_127	28	48	28401	43861	0.96	0.96	28	49	28401	44582	0.907	1.0	1	1	509	3	574480	0.233	0.0	32.4	0.0	32.4	17.6	17.6	2	dsDNAphage	linear	GCA_000591455.1_127||0_partial	0.96	dsDNAphage
GCA_000591455.1_111	389	429	435760	464876	0.88	0.92	389	429	435760	464876	0.88	0.913	1	1	429	3	464876	0.207	0.0	9.8	0.0	9.8	4.9	75.6	1	dsDNAphage	linear	GCA_000591455.1_111||0_partial	0.88	dsDNAphage
GCA_000591455.1_105	137	162	164987	183807	0.953	0.953	137	163	164987	186175	0.9	1.0	1	1	311	16	355185	0.307	0.0	33.3	2.6	25.6	10.3	28.2	1	dsDNAphage	linear	GCA_000591455.1_105||0_partial	0.953	dsDNAphage
