seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_006375175.1_990	1	3	280	1432	0.913	0.913	1	3	280	1432	NA	NA	0	1	3	280	1432	0.913	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_006375175.1_990||full	0.913	ssDNA
GCA_006375175.1_980	1	2	570	1562	0.993	0.993	1	2	570	1562	NA	NA	0	1	2	570	1562	0.993	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_006375175.1_980||full	0.993	ssDNA
GCA_006375175.1_945	1	3	1	1869	0.993	0.993	1	3	1	1869	NA	NA	0	1	3	1	1869	0.993	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_006375175.1_945||full	0.993	ssDNA
GCA_006375175.1_887	1	5	2	2586	0.793	0.793	1	5	2	2586	NA	NA	0	1	5	2	2586	0.793	0.0	0.0	0.0	40.0	20.0	40.0	0	dsDNAphage	linear	GCA_006375175.1_887||full	0.793	dsDNAphage
GCA_006375175.1_870	1	3	2	2732	0.967	0.967	1	3	2	2732	NA	NA	0	1	3	2	2732	0.967	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	GCA_006375175.1_870||full	0.967	ssDNA
GCA_006375175.1_86	1	3	2	4309	0.793	0.793	1	3	2	4309	NA	NA	0	1	3	2	4309	0.793	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	GCA_006375175.1_86||full	0.793	dsDNAphage
GCA_006375175.1_831	1	7	3	3184	0.873	0.873	1	7	3	3184	NA	NA	0	1	7	3	3184	0.873	0.0	0.0	0.0	14.3	0.0	85.7	0	dsDNAphage	linear	GCA_006375175.1_831||full	0.873	dsDNAphage
GCA_006375175.1_816	1	5	2	1189	0.98	0.98	1	5	2	1189	NA	NA	0	1	5	2	1189	0.98	0.0	0.0	0.0	40.0	0.0	60.0	0	ssDNA	linear	GCA_006375175.1_816||full	0.98	ssDNA
GCA_006375175.1_814	1	6	2	2188	0.833	0.833	1	6	2	2188	NA	NA	0	1	6	2	2188	0.833	0.0	16.7	0.0	33.3	0.0	50.0	0	dsDNAphage	linear	GCA_006375175.1_814||full	0.833	dsDNAphage
GCA_006375175.1_641	1	11	295	6799	0.973	0.973	1	11	295	6799	NA	NA	0	1	11	295	6799	0.973	0.0	0.0	0.0	36.4	9.1	54.5	0	dsDNAphage	linear	GCA_006375175.1_641||full	0.973	dsDNAphage
GCA_006375175.1_469	1	21	3	13854	0.953	0.953	1	21	3	13854	NA	NA	0	1	21	3	13854	0.953	0.0	0.0	0.0	4.8	4.8	90.5	1	dsDNAphage	linear	GCA_006375175.1_469||full	0.953	dsDNAphage
