seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_003585505.1_514	1	2	156	932	0.953	0.953	1	2	156	932	NA	NA	0	1	2	156	932	0.953	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_003585505.1_514||full	0.953	ssDNA
GCA_003585505.1_505	1	2	9	1183	0.973	0.973	1	2	9	1183	NA	NA	0	1	2	9	1183	0.973	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_003585505.1_505||full	0.973	ssDNA
GCA_003585505.1_480	1	3	1	1362	0.987	0.987	1	3	1	1362	NA	NA	0	1	3	1	1362	0.987	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_003585505.1_480||full	0.987	ssDNA
GCA_003585505.1_458	1	3	3	1422	0.887	0.887	1	3	3	1422	NA	NA	0	1	3	3	1422	0.887	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_003585505.1_458||full	0.887	ssDNA
GCA_003585505.1_416	1	3	1	1899	0.587	0.587	1	3	1	1899	NA	NA	0	1	3	1	1899	0.587	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	GCA_003585505.1_416||full	0.587	dsDNAphage
GCA_003585505.1_38	1	16	2	8901	0.847	0.847	1	16	2	8901	NA	NA	0	1	16	2	8901	0.847	0.0	6.2	0.0	31.2	6.2	56.2	0	dsDNAphage	linear	GCA_003585505.1_38||full	0.847	dsDNAphage
GCA_003585505.1_359	1	4	1	2381	0.993	0.993	1	4	1	2381	NA	NA	0	1	4	1	2381	0.993	0.0	0.0	0.0	75.0	0.0	25.0	1	dsDNAphage	linear	GCA_003585505.1_359||full	0.993	dsDNAphage
GCA_003585505.1_345	1	5	1	2501	0.98	0.98	1	5	1	2501	NA	NA	0	1	5	1	2501	0.98	0.0	0.0	0.0	40.0	0.0	60.0	0	ssDNA	linear	GCA_003585505.1_345||full	0.98	ssDNA
GCA_003585505.1_34	1	7	1	9080	0.733	0.733	1	7	1	9080	NA	NA	0	1	7	1	9080	0.733	0.0	0.0	0.0	71.4	28.6	0.0	0	dsDNAphage	linear	GCA_003585505.1_34||full	0.733	dsDNAphage
GCA_003585505.1_332	1	4	79	2528	0.6	0.6	1	4	79	2528	NA	NA	0	1	4	79	2528	0.6	0.0	0.0	0.0	50.0	25.0	25.0	0	dsDNAphage	linear	GCA_003585505.1_332||full	0.6	dsDNAphage
GCA_003585505.1_318	1	4	54	2653	0.96	0.96	1	4	54	2653	NA	NA	0	1	4	54	2653	0.96	0.0	0.0	0.0	75.0	0.0	25.0	0	ssDNA	linear	GCA_003585505.1_318||full	0.96	ssDNA
GCA_003585505.1_314	1	4	24	2838	0.64	0.64	1	4	24	2838	NA	NA	0	1	4	24	2838	0.64	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	GCA_003585505.1_314||full	0.64	ssDNA
GCA_003585505.1_28	1	10	1	9425	1.0	1.0	1	10	1	9425	NA	NA	0	1	10	1	9425	1.0	0.0	0.0	0.0	90.0	0.0	10.0	3	dsDNAphage	linear	GCA_003585505.1_28||full	1.0	dsDNAphage
GCA_003585505.1_235	1	33	3	20544	1.0	1.0	1	33	3	20544	NA	NA	0	1	33	3	20544	1.0	0.0	6.1	0.0	60.6	3.0	30.3	8	dsDNAphage	linear	GCA_003585505.1_235||full	1.0	dsDNAphage
