seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_000491155.1_524	1	3	2	1390	0.94	0.94	1	3	2	1390	NA	NA	0	1	3	2	1390	0.94	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_000491155.1_524||full	0.94	ssDNA
GCA_000491155.1_505	1	2	2	1609	0.927	0.927	1	2	2	1609	NA	NA	0	1	2	2	1609	0.927	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000491155.1_505||full	0.927	ssDNA
GCA_000491155.1_488	1	4	296	1891	0.953	0.953	1	4	296	1891	NA	NA	0	1	4	296	1891	0.953	0.0	0.0	0.0	75.0	25.0	0.0	2	dsDNAphage	linear	GCA_000491155.1_488||full	0.953	dsDNAphage
GCA_000491155.1_487	1	2	170	1904	0.94	0.94	1	2	170	1904	NA	NA	0	1	2	170	1904	0.94	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000491155.1_487||full	0.94	ssDNA
GCA_000491155.1_485	1	2	3	1719	0.96	0.96	1	2	3	1719	NA	NA	0	1	2	3	1719	0.96	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000491155.1_485||full	0.96	ssDNA
GCA_000491155.1_471	1	3	1	2124	1.0	1.0	1	3	1	2124	NA	NA	0	1	3	1	2124	1.0	0.0	0.0	0.0	100.0	0.0	0.0	2	dsDNAphage	linear	GCA_000491155.1_471||full	1.0	dsDNAphage
GCA_000491155.1_430	1	5	2	2801	0.993	0.993	1	5	2	2801	NA	NA	0	1	5	2	2801	0.993	0.0	0.0	0.0	20.0	0.0	80.0	1	dsDNAphage	linear	GCA_000491155.1_430||full	0.993	dsDNAphage
GCA_000491155.1_350	1	10	3	4213	0.887	0.887	1	10	3	4213	NA	NA	0	1	10	3	4213	0.887	0.0	0.0	0.0	30.0	0.0	70.0	0	dsDNAphage	linear	GCA_000491155.1_350||full	0.887	dsDNAphage
GCA_000491155.1_328	1	2	237	4533	0.747	0.747	1	2	237	4533	NA	NA	0	1	2	237	4533	0.747	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_000491155.1_328||full	0.747	ssDNA
GCA_000491155.1_319	1	5	396	4808	0.733	0.733	1	5	396	4808	NA	NA	0	1	5	396	4808	0.733	0.0	0.0	0.0	60.0	0.0	40.0	0	dsDNAphage	linear	GCA_000491155.1_319||full	0.733	dsDNAphage
