seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_000491815.1_462	1	3	55	1645	0.733	0.733	1	3	55	1645	NA	NA	0	1	3	55	1645	0.733	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_000491815.1_462||full	0.733	ssDNA
GCA_000491815.1_461	1	2	251	1632	0.86	0.86	1	2	251	1632	NA	NA	0	1	2	251	1632	0.86	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000491815.1_461||full	0.86	ssDNA
GCA_000491815.1_411	1	2	45	2652	0.727	0.727	1	2	45	2652	NA	NA	0	1	2	45	2652	0.727	0.0	0.0	0.0	50.0	50.0	0.0	1	dsDNAphage	linear	GCA_000491815.1_411||full	0.727	dsDNAphage
GCA_000491815.1_393	1	2	152	2915	0.5	0.5	1	2	152	2915	NA	NA	0	1	2	152	2915	0.5	0.0	0.0	0.0	50.0	50.0	0.0	0	dsDNAphage	linear	GCA_000491815.1_393||full	0.5	dsDNAphage
GCA_000491815.1_340	1	4	49	4507	0.86	0.86	1	4	49	4507	NA	NA	0	1	4	49	4507	0.86	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000491815.1_340||full	0.86	ssDNA
GCA_000491815.1_330	1	2	316	4612	0.78	0.78	1	2	316	4612	NA	NA	0	1	2	316	4612	0.78	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_000491815.1_330||full	0.78	ssDNA
GCA_000491815.1_299	1	3	43	5029	0.613	0.613	1	3	43	5029	NA	NA	0	1	3	43	5029	0.613	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	GCA_000491815.1_299||full	0.613	dsDNAphage
GCA_000491815.1_226	1	7	79	8269	0.7	0.7	1	7	79	8269	NA	NA	0	1	7	79	8269	0.7	0.0	28.6	0.0	42.9	28.6	0.0	1	dsDNAphage	linear	GCA_000491815.1_226||full	0.7	dsDNAphage
GCA_000491815.1_196	1	2	1	9085	0.847	0.847	1	2	1	9085	NA	NA	0	1	2	1	9085	0.847	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	GCA_000491815.1_196||full	0.847	dsDNAphage
GCA_000491815.1_150	1	10	492	12047	0.573	0.573	1	10	492	12047	NA	NA	0	1	10	492	12047	0.573	0.0	10.0	0.0	30.0	0.0	60.0	0	dsDNAphage	linear	GCA_000491815.1_150||full	0.573	dsDNAphage
