seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_006374955.1_63	1	48	572	45726	0.92	0.94	1	48	572	45726	NA	NA	0	1	48	572	45726	0.92	0.0	16.7	0.0	35.4	12.5	35.4	2	dsDNAphage	linear	GCA_006374955.1_63||full	0.92	dsDNAphage
GCA_006374955.1_57	1	41	64	51367	0.967	0.987	1	41	64	51367	NA	NA	0	1	41	64	51367	0.967	0.0	14.6	0.0	48.8	4.9	31.7	4	dsDNAphage	linear	GCA_006374955.1_57||full	0.967	dsDNAphage
GCA_006374955.1_53	1	25	1	14527	1.0	1.0	1	25	1	14527	NA	NA	0	1	25	1	14527	1.0	0.0	0.0	0.0	40.0	4.0	56.0	1	dsDNAphage	linear	GCA_006374955.1_53||full	1.0	dsDNAphage
GCA_006374955.1_26	1	92	3	78937	0.973	1.0	1	92	3	78937	NA	NA	0	1	92	3	78937	0.973	0.0	13.0	0.0	31.5	2.2	53.3	5	dsDNAphage	linear	GCA_006374955.1_26||full	0.973	dsDNAphage
GCA_006374955.1_155	1	3	3	1713	1.0	1.0	1	3	3	1713	NA	NA	0	1	3	3	1713	1.0	0.0	0.0	0.0	100.0	0.0	0.0	1	dsDNAphage	linear	GCA_006374955.1_155||full	1.0	dsDNAphage
GCA_006374955.1_149	1	6	3	2164	0.54	0.54	1	6	3	2164	NA	NA	0	1	6	3	2164	0.54	0.0	16.7	0.0	33.3	0.0	50.0	0	dsDNAphage	linear	GCA_006374955.1_149||full	0.54	dsDNAphage
GCA_006374955.1_147	1	4	2	2610	0.987	0.987	1	4	2	2610	NA	NA	0	1	4	2	2610	0.987	0.0	0.0	0.0	75.0	0.0	25.0	1	dsDNAphage	linear	GCA_006374955.1_147||full	0.987	dsDNAphage
GCA_006374955.1_129	1	9	1	6263	0.973	0.973	1	9	1	6263	NA	NA	0	1	9	1	6263	0.973	0.0	11.1	0.0	66.7	22.2	0.0	4	dsDNAphage	linear	GCA_006374955.1_129||full	0.973	dsDNAphage
GCA_006374955.1_114	1	9	3	9532	0.98	0.98	1	9	3	9532	NA	NA	0	1	9	3	9532	0.98	0.0	0.0	0.0	44.4	11.1	44.4	1	dsDNAphage	linear	GCA_006374955.1_114||full	0.98	dsDNAphage
GCA_006374955.1_102	1	32	1	17446	1.0	1.0	1	32	1	17446	NA	NA	0	1	32	1	17446	1.0	0.0	0.0	0.0	34.4	9.4	56.2	5	dsDNAphage	linear	GCA_006374955.1_102||full	1.0	dsDNAphage
