seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_003449075.1_61	1	3	3	1088	0.9	0.9	1	3	3	1088	NA	NA	0	1	3	3	1088	0.9	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_003449075.1_61||full	0.9	ssDNA
GCA_003449075.1_59	1	2	2	1060	0.98	0.98	1	2	2	1060	NA	NA	0	1	2	2	1060	0.98	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_003449075.1_59||full	0.98	ssDNA
GCA_003449075.1_53	1	2	10	1187	1.0	1.0	1	2	10	1187	NA	NA	0	1	2	10	1187	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_003449075.1_53||full	1.0	ssDNA
GCA_003449075.1_39	1	2	284	1443	0.96	0.96	1	2	284	1443	NA	NA	0	1	2	284	1443	0.96	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	GCA_003449075.1_39||full	0.96	dsDNAphage
GCA_003449075.1_34	1	2	172	2096	0.967	0.967	1	2	172	2096	NA	NA	0	1	2	172	2096	0.967	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_003449075.1_34||full	0.967	ssDNA
GCA_003449075.1_222	1	8	1	4653	0.967	0.967	1	8	1	4653	NA	NA	0	1	8	1	4653	0.967	0.0	0.0	0.0	12.5	0.0	87.5	0	dsDNAphage	linear	GCA_003449075.1_222||full	0.967	dsDNAphage
GCA_003449075.1_216	1	8	1	6045	0.58	0.58	1	8	1	6045	NA	NA	0	1	8	1	6045	0.58	0.0	0.0	0.0	50.0	25.0	25.0	0	dsDNAphage	linear	GCA_003449075.1_216||full	0.58	dsDNAphage
GCA_003449075.1_197	1	7	1	8587	0.553	0.553	1	7	1	8587	NA	NA	0	1	7	1	8587	0.553	0.0	28.6	0.0	71.4	0.0	0.0	0	dsDNAphage	linear	GCA_003449075.1_197||full	0.553	dsDNAphage
GCA_003449075.1_196	1	10	1	8355	0.993	0.993	1	10	1	8355	NA	NA	0	1	10	1	8355	0.993	0.0	0.0	0.0	50.0	10.0	40.0	1	dsDNAphage	linear	GCA_003449075.1_196||full	0.993	dsDNAphage
GCA_003449075.1_181	1	18	2	13539	0.633	0.633	1	18	2	13539	NA	NA	0	1	18	2	13539	0.633	0.0	14.3	0.0	35.7	0.0	50.0	0	dsDNAphage	linear	GCA_003449075.1_181||full	0.633	dsDNAphage
GCA_003449075.1_148	1	64	1	40411	1.0	1.0	1	64	1	40411	NA	NA	0	1	64	1	40411	1.0	0.0	9.4	0.0	35.9	1.6	53.1	6	dsDNAphage	linear	GCA_003449075.1_148||full	1.0	dsDNAphage
GCA_003449075.1_35	1	53	1	47320	0.9	0.92	1	53	1	47320	0.9	1.0	1	1	85	1	77239	0.693	0.0	29.2	0.0	27.7	16.9	26.2	3	dsDNAphage	linear	GCA_003449075.1_35||0_partial	0.9	dsDNAphage
