seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_001268045.1_87	1	5	144	3685	0.853	0.853	1	5	144	3685	NA	NA	0	1	5	144	3685	0.853	0.0	0.0	0.0	40.0	0.0	60.0	0	ssDNA	linear	GCA_001268045.1_87||full	0.853	ssDNA
GCA_001268045.1_79	1	29	40	17498	0.66	0.68	1	29	40	17498	NA	NA	0	1	29	40	17498	0.66	0.0	3.4	0.0	20.7	3.4	72.4	0	dsDNAphage	linear	GCA_001268045.1_79||full	0.66	dsDNAphage
GCA_001268045.1_66	1	14	102	8649	0.587	0.587	1	14	102	8649	NA	NA	0	1	14	102	8649	0.587	0.0	0.0	0.0	14.3	0.0	85.7	0	dsDNAphage	linear	GCA_001268045.1_66||full	0.587	dsDNAphage
GCA_001268045.1_62	1	8	114	6373	0.533	0.533	1	8	114	6373	NA	NA	0	1	8	114	6373	0.533	0.0	12.5	0.0	25.0	0.0	62.5	0	dsDNAphage	linear	GCA_001268045.1_62||full	0.533	dsDNAphage
GCA_001268045.1_56	1	24	52	12869	0.633	0.633	1	25	52	13194	NA	NA	0	1	25	52	13194	0.573	0.0	0.0	0.0	8.0	4.0	88.0	0	dsDNAphage	linear	GCA_001268045.1_56||full	0.633	dsDNAphage
GCA_001268045.1_33	1	12	310	8379	0.507	0.507	1	12	310	8379	NA	NA	0	1	12	310	8379	0.507	0.0	8.3	0.0	33.3	0.0	58.3	0	dsDNAphage	linear	GCA_001268045.1_33||full	0.507	dsDNAphage
GCA_001268045.1_32	1	9	186	11663	0.653	0.653	1	9	186	11663	NA	NA	0	1	9	186	11663	0.653	0.0	11.1	0.0	33.3	0.0	55.6	0	dsDNAphage	linear	GCA_001268045.1_32||full	0.653	dsDNAphage
GCA_001268045.1_29	1	13	3	6180	0.813	0.813	1	13	3	6180	NA	NA	0	1	13	3	6180	0.813	0.0	0.0	0.0	15.4	7.7	76.9	0	dsDNAphage	linear	GCA_001268045.1_29||full	0.813	dsDNAphage
GCA_001268045.1_254	1	6	382	4049	0.72	0.72	1	6	382	4049	NA	NA	0	1	6	382	4049	0.72	0.0	0.0	0.0	16.7	0.0	83.3	0	ssDNA	linear	GCA_001268045.1_254||full	0.72	ssDNA
GCA_001268045.1_245	1	13	3	7424	0.567	0.567	1	13	3	7424	NA	NA	0	1	13	3	7424	0.567	0.0	0.0	0.0	15.4	7.7	76.9	0	dsDNAphage	linear	GCA_001268045.1_245||full	0.567	dsDNAphage
