seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_024529975.1_2	556	643	685513	759832	0.927	0.967	556	645	685513	763267	0.907	1.0	1	1	1467	1	1685798	0.453	0.0	15.7	1.0	31.4	12.7	39.2	5	dsDNAphage	linear	GCA_024529975.1_2||0_partial	0.927	dsDNAphage
GCA_024529975.1_2	659	683	805617	817407	0.933	0.953	659	683	805617	817407	0.933	0.987	1	1	1467	1	1685798	0.453	0.0	16.2	0.0	5.4	2.7	75.7	1	dsDNAphage	linear	GCA_024529975.1_2||1_partial	0.933	dsDNAphage
GCA_024529975.1_2	1205	1224	1393345	1410638	0.92	0.92	1205	1224	1393345	1410638	0.92	1.0	1	1	1467	1	1685798	0.453	0.0	25.0	0.0	15.6	18.8	40.6	1	dsDNAphage	linear	GCA_024529975.1_2||2_partial	0.92	dsDNAphage
GCA_024529975.1_2	382	391	483396	489517	0.907	0.907	382	391	483396	489517	0.907	0.907	1	1	1467	1	1685798	0.453	0.0	22.7	0.0	13.6	18.2	45.5	1	dsDNAphage	linear	GCA_024529975.1_2||3_partial	0.907	dsDNAphage
GCA_024529975.1_1	1396	1602	1535230	1728162	0.907	0.94	1396	1602	1535230	1728162	0.907	1.0	1	1	3711	1	4117559	0.46	0.0	21.5	0.0	32.0	15.1	31.5	31	dsDNAphage	linear	GCA_024529975.1_1||0_partial	0.907	dsDNAphage
GCA_024529975.1_1	2563	2638	2839665	2904579	0.973	0.973	2563	2639	2839665	2906906	0.913	1.0	1	1	3711	1	4117559	0.46	0.0	23.6	1.1	29.2	11.2	34.8	5	dsDNAphage	linear	GCA_024529975.1_1||1_partial	0.973	dsDNAphage
GCA_024529975.1_1	435	469	471659	498828	0.86	0.867	435	469	471659	498828	0.86	0.953	1	1	3711	1	4117559	0.46	0.0	29.8	0.0	14.9	17.0	38.3	1	dsDNAphage	linear	GCA_024529975.1_1||2_partial	0.86	dsDNAphage
GCA_024529975.1_1	838	871	908239	938507	0.9	0.94	838	872	908239	938929	0.887	0.96	1	1	3711	1	4117559	0.46	0.0	25.5	0.0	17.0	2.1	55.3	1	dsDNAphage	linear	GCA_024529975.1_1||3_partial	0.9	dsDNAphage
GCA_024529975.1_1	1922	1952	2077581	2116975	0.853	0.867	1922	1952	2077581	2116975	0.853	0.927	1	1	3711	1	4117559	0.46	0.0	39.5	0.0	20.9	20.9	18.6	3	dsDNAphage	linear	GCA_024529975.1_1||4_partial	0.853	dsDNAphage
GCA_024529975.1_1	1216	1231	1325034	1348529	0.88	0.88	1216	1231	1325034	1348529	0.88	0.947	1	1	3711	1	4117559	0.46	0.0	35.7	0.0	14.3	21.4	28.6	2	dsDNAphage	linear	GCA_024529975.1_1||5_partial	0.88	dsDNAphage
