seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_000489215.1_52	1	26	1	27523	1.0	1.0	1	26	1	27523	NA	NA	0	1	26	1	27523	1.0	0.0	0.0	0.0	69.2	0.0	30.8	4	dsDNAphage	linear	GCA_000489215.1_52||full	1.0	dsDNAphage
GCA_000489215.1_360	1	2	47	1553	0.993	0.993	1	2	47	1553	NA	NA	0	1	2	47	1553	0.993	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000489215.1_360||full	0.993	ssDNA
GCA_000489215.1_337	1	4	126	2209	0.667	0.667	1	4	126	2209	NA	NA	0	1	4	126	2209	0.667	0.0	25.0	0.0	50.0	0.0	25.0	0	dsDNAphage	linear	GCA_000489215.1_337||full	0.667	dsDNAphage
GCA_000489215.1_291	1	5	1168	3313	0.967	0.967	1	5	1168	3313	NA	NA	0	1	5	1168	3313	0.967	0.0	0.0	0.0	40.0	0.0	60.0	0	ssDNA	linear	GCA_000489215.1_291||full	0.967	ssDNA
GCA_000489215.1_270	1	4	35	4054	0.733	0.733	1	4	35	4054	NA	NA	0	1	4	35	4054	0.733	0.0	0.0	0.0	25.0	50.0	25.0	1	dsDNAphage	linear	GCA_000489215.1_270||full	0.733	dsDNAphage
GCA_000489215.1_248	1	3	337	5326	0.607	0.607	1	3	337	5326	NA	NA	0	1	3	337	5326	0.607	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	GCA_000489215.1_248||full	0.607	dsDNAphage
GCA_000489215.1_216	1	5	42	7140	0.713	0.713	1	5	42	7140	NA	NA	0	1	5	42	7140	0.713	0.0	0.0	0.0	60.0	40.0	0.0	0	dsDNAphage	linear	GCA_000489215.1_216||full	0.713	dsDNAphage
GCA_000489215.1_204	1	16	83	7931	1.0	1.0	1	16	83	7931	NA	NA	0	1	16	83	7931	1.0	0.0	0.0	0.0	31.2	6.2	62.5	1	dsDNAphage	linear	GCA_000489215.1_204||full	1.0	dsDNAphage
GCA_000489215.1_196	1	10	3	8552	1.0	1.0	1	10	3	8552	NA	NA	0	1	10	3	8552	1.0	0.0	10.0	0.0	90.0	0.0	0.0	3	dsDNAphage	linear	GCA_000489215.1_196||full	1.0	dsDNAphage
GCA_000489215.1_154	1	19	1	11225	0.993	0.993	1	19	1	11225	NA	NA	0	1	19	1	11225	0.993	0.0	26.3	0.0	52.6	0.0	21.1	4	dsDNAphage	linear	GCA_000489215.1_154||full	0.993	dsDNAphage
