seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_014833085.1_88	1	2	2	4313	0.627	0.627	1	2	2	4313	NA	NA	0	1	2	2	4313	0.627	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_014833085.1_88||full	0.627	ssDNA
GCA_014833085.1_75	1	4	118	5397	0.52	0.52	1	4	118	5397	NA	NA	0	1	4	118	5397	0.52	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	GCA_014833085.1_75||full	0.52	dsDNAphage
GCA_014833085.1_57	1	73	198	73498	0.967	0.993	1	73	198	73498	NA	NA	0	1	73	198	73498	0.967	0.0	17.8	0.0	49.3	8.2	24.7	8	dsDNAphage	linear	GCA_014833085.1_57||full	0.967	dsDNAphage
GCA_014833085.1_43	1	15	180	9676	0.653	0.653	1	15	180	9676	NA	NA	0	1	15	180	9676	0.653	0.0	6.7	0.0	20.0	0.0	73.3	0	dsDNAphage	linear	GCA_014833085.1_43||full	0.653	dsDNAphage
GCA_014833085.1_263	1	49	2	37173	1.0	1.0	1	49	2	37173	NA	NA	0	1	49	2	37173	1.0	0.0	4.1	0.0	55.1	2.0	38.8	9	dsDNAphage	linear	GCA_014833085.1_263||full	1.0	dsDNAphage
GCA_014833085.1_151	1	2	1	764	0.947	0.947	1	2	1	764	NA	NA	0	1	2	1	764	0.947	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_014833085.1_151||full	0.947	ssDNA
GCA_014833085.1_147	1	3	3	1238	0.873	0.873	1	3	3	1238	NA	NA	0	1	3	3	1238	0.873	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_014833085.1_147||full	0.873	ssDNA
GCA_014833085.1_127	1	4	116	2181	0.853	0.853	1	4	116	2181	NA	NA	0	1	4	116	2181	0.853	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	GCA_014833085.1_127||full	0.853	ssDNA
GCA_014833085.1_119	1	4	66	2329	0.893	0.893	1	4	66	2329	NA	NA	0	1	4	66	2329	0.893	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	GCA_014833085.1_119||full	0.893	ssDNA
GCA_014833085.1_117	1	4	388	2369	0.953	0.953	1	4	388	2369	NA	NA	0	1	4	388	2369	0.953	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_014833085.1_117||full	0.953	ssDNA
GCA_014833085.1_100	1	3	347	3311	0.587	0.587	1	3	347	3311	NA	NA	0	1	3	347	3311	0.587	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_014833085.1_100||full	0.587	ssDNA
