seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_022290955.1_7	1	6	2	5329	0.98	0.98	1	6	2	5329	NA	NA	0	1	6	2	5329	0.98	0.0	33.3	0.0	50.0	0.0	16.7	3	dsDNAphage	linear	GCA_022290955.1_7||full	0.98	dsDNAphage
GCA_022290955.1_529	1	8	3	4866	0.987	0.987	1	8	3	4866	NA	NA	0	1	8	3	4866	0.987	0.0	12.5	0.0	62.5	0.0	25.0	5	dsDNAphage	linear	GCA_022290955.1_529||full	0.987	dsDNAphage
GCA_022290955.1_516	1	4	3	3887	0.987	0.987	1	4	3	3887	NA	NA	0	1	4	3	3887	0.987	0.0	0.0	0.0	75.0	0.0	25.0	1	dsDNAphage	linear	GCA_022290955.1_516||full	0.987	dsDNAphage
GCA_022290955.1_501	1	3	654	2630	0.82	0.82	1	3	654	2630	NA	NA	0	1	3	654	2630	0.82	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_022290955.1_501||full	0.82	ssDNA
GCA_022290955.1_493	1	4	1	2657	0.787	0.787	1	4	1	2657	NA	NA	0	1	4	1	2657	0.787	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	GCA_022290955.1_493||full	0.787	ssDNA
GCA_022290955.1_488	1	3	1	2222	0.833	0.833	1	3	1	2222	NA	NA	0	1	3	1	2222	0.833	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_022290955.1_488||full	0.833	ssDNA
GCA_022290955.1_474	1	4	3	1945	0.98	0.98	1	4	3	1945	NA	NA	0	1	4	3	1945	0.98	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	GCA_022290955.1_474||full	0.98	ssDNA
GCA_022290955.1_473	1	3	1	2128	0.84	0.84	1	3	1	2128	NA	NA	0	1	3	1	2128	0.84	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_022290955.1_473||full	0.84	ssDNA
GCA_022290955.1_471	1	4	588	2065	0.98	0.98	1	4	588	2065	NA	NA	0	1	4	588	2065	0.98	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_022290955.1_471||full	0.98	ssDNA
GCA_022290955.1_470	1	5	2	2118	1.0	1.0	1	5	2	2118	NA	NA	0	1	5	2	2118	1.0	0.0	0.0	0.0	80.0	0.0	20.0	2	dsDNAphage	linear	GCA_022290955.1_470||full	1.0	dsDNAphage
GCA_022290955.1_461	1	6	2	1879	0.68	0.68	1	6	2	1879	NA	NA	0	1	6	2	1879	0.68	0.0	16.7	0.0	33.3	0.0	50.0	0	dsDNAphage	linear	GCA_022290955.1_461||full	0.68	dsDNAphage
