seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_022113885.1_76	1	2	9	1186	0.993	0.993	1	2	9	1186	NA	NA	0	1	2	9	1186	0.993	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_022113885.1_76||full	0.993	ssDNA
GCA_022113885.1_66	1	2	150	1327	1.0	1.0	1	2	150	1327	NA	NA	0	1	2	150	1327	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_022113885.1_66||full	1.0	ssDNA
GCA_022113885.1_58	1	3	210	1449	0.853	0.853	1	3	210	1449	NA	NA	0	1	3	210	1449	0.853	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_022113885.1_58||full	0.853	ssDNA
GCA_022113885.1_53	1	3	2	1365	0.927	0.927	1	3	2	1365	NA	NA	0	1	3	2	1365	0.927	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_022113885.1_53||full	0.927	ssDNA
GCA_022113885.1_39	1	3	2	1629	0.947	0.947	1	3	2	1629	NA	NA	0	1	3	2	1629	0.947	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_022113885.1_39||full	0.947	ssDNA
GCA_022113885.1_331	1	3	477	3563	0.913	0.913	1	3	477	3563	NA	NA	0	1	3	477	3563	0.913	0.0	0.0	0.0	33.3	0.0	66.7	1	dsDNAphage	linear	GCA_022113885.1_331||full	0.913	dsDNAphage
GCA_022113885.1_328	1	4	160	4009	0.613	0.613	1	4	160	4009	NA	NA	0	1	4	160	4009	0.613	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	GCA_022113885.1_328||full	0.613	dsDNAphage
GCA_022113885.1_3	1	4	306	2933	0.887	0.887	1	4	306	2933	NA	NA	0	1	4	306	2933	0.887	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	GCA_022113885.1_3||full	0.887	ssDNA
GCA_022113885.1_295	1	24	61	14079	0.993	0.993	1	24	61	14079	NA	NA	0	1	24	61	14079	0.993	0.0	0.0	0.0	45.8	8.3	45.8	0	dsDNAphage	linear	GCA_022113885.1_295||full	0.993	dsDNAphage
GCA_022113885.1_27	1	3	77	1887	0.767	0.767	1	3	77	1887	NA	NA	0	1	3	77	1887	0.767	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_022113885.1_27||full	0.767	ssDNA
GCA_022113885.1_113	2	58	884	51867	0.907	0.947	1	58	168	51867	NA	NA	0	1	58	168	51867	0.887	0.0	25.9	0.0	36.2	12.1	25.9	11	dsDNAphage	linear	GCA_022113885.1_113||full	0.907	dsDNAphage
GCA_022113885.1_223	144	222	143157	205970	0.92	0.967	143	223	141701	206388	0.9	0.993	1	1	231	66	212951	0.747	0.0	25.8	0.0	22.5	15.7	36.0	9	dsDNAphage	linear	GCA_022113885.1_223||0_partial	0.92	dsDNAphage
GCA_022113885.1_223	51	124	45490	118076	0.893	0.92	51	124	45490	118076	0.893	0.96	1	1	231	66	212951	0.747	0.0	36.0	0.0	29.1	16.3	18.6	7	dsDNAphage	linear	GCA_022113885.1_223||1_partial	0.893	dsDNAphage
