seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_006373365.1_50	1	23	2	12926	1.0	1.0	1	23	2	12926	NA	NA	0	1	23	2	12926	1.0	0.0	4.3	0.0	26.1	4.3	65.2	1	dsDNAphage	linear	GCA_006373365.1_50||full	1.0	dsDNAphage
GCA_006373365.1_488	1	2	150	1537	0.987	0.987	1	2	150	1537	NA	NA	0	1	2	150	1537	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_006373365.1_488||full	0.987	ssDNA
GCA_006373365.1_435	1	3	2	2264	0.86	0.86	1	3	2	2264	NA	NA	0	1	3	2	2264	0.86	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_006373365.1_435||full	0.86	ssDNA
GCA_006373365.1_420	1	2	310	1685	0.993	0.993	1	2	310	1685	NA	NA	0	1	2	310	1685	0.993	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_006373365.1_420||full	0.993	ssDNA
GCA_006373365.1_315	1	4	3	4480	0.78	0.78	1	4	3	4480	NA	NA	0	1	4	3	4480	0.78	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	GCA_006373365.1_315||full	0.78	dsDNAphage
GCA_006373365.1_273	1	5	3	8530	0.673	0.673	1	5	3	8530	NA	NA	0	1	5	3	8530	0.673	0.0	0.0	0.0	40.0	0.0	60.0	0	dsDNAphage	linear	GCA_006373365.1_273||full	0.673	dsDNAphage
GCA_006373365.1_265	1	4	157	4922	0.787	0.787	1	4	157	4922	NA	NA	0	1	4	157	4922	0.787	0.0	0.0	0.0	75.0	0.0	25.0	0	ssDNA	linear	GCA_006373365.1_265||full	0.787	ssDNA
GCA_006373365.1_249	1	11	2	9854	0.993	0.993	1	11	2	9854	NA	NA	0	1	11	2	9854	0.993	0.0	0.0	0.0	54.5	0.0	45.5	1	dsDNAphage	linear	GCA_006373365.1_249||full	0.993	dsDNAphage
GCA_006373365.1_246	1	10	2	4829	0.893	0.893	1	10	2	4829	NA	NA	0	1	10	2	4829	0.893	0.0	0.0	0.0	10.0	0.0	90.0	0	dsDNAphage	linear	GCA_006373365.1_246||full	0.893	dsDNAphage
GCA_006373365.1_242	1	4	176	1790	1.0	1.0	1	4	176	1790	NA	NA	0	1	4	176	1790	1.0	0.0	0.0	0.0	25.0	0.0	75.0	1	dsDNAphage	linear	GCA_006373365.1_242||full	1.0	dsDNAphage
GCA_006373365.1_224	1	14	1	12767	1.0	1.0	1	14	1	12767	NA	NA	0	1	14	1	12767	1.0	0.0	0.0	0.0	85.7	0.0	14.3	3	dsDNAphage	linear	GCA_006373365.1_224||full	1.0	dsDNAphage
GCA_006373365.1_218	1	11	1	13511	0.993	0.993	1	11	1	13511	NA	NA	0	1	11	1	13511	0.993	0.0	0.0	0.0	54.5	0.0	45.5	1	dsDNAphage	linear	GCA_006373365.1_218||full	0.993	dsDNAphage
