seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_000490055.1_583	1	3	3	1019	0.967	0.967	1	3	3	1019	NA	NA	0	1	3	3	1019	0.967	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_000490055.1_583||full	0.967	ssDNA
GCA_000490055.1_562	1	2	2	1383	0.953	0.953	1	2	2	1383	NA	NA	0	1	2	2	1383	0.953	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000490055.1_562||full	0.953	ssDNA
GCA_000490055.1_478	1	3	313	2339	0.987	0.987	1	3	313	2339	NA	NA	0	1	3	313	2339	0.987	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	GCA_000490055.1_478||full	0.987	ssDNA
GCA_000490055.1_447	1	5	78	2598	0.84	0.84	1	5	78	2598	NA	NA	0	1	5	78	2598	0.84	0.0	0.0	0.0	40.0	0.0	60.0	0	ssDNA	linear	GCA_000490055.1_447||full	0.84	ssDNA
GCA_000490055.1_414	1	7	1	3456	0.98	0.98	1	7	1	3456	NA	NA	0	1	7	1	3456	0.98	0.0	0.0	0.0	14.3	0.0	85.7	1	dsDNAphage	linear	GCA_000490055.1_414||full	0.98	dsDNAphage
GCA_000490055.1_391	1	4	2	3613	0.647	0.647	1	4	2	3613	NA	NA	0	1	4	2	3613	0.647	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	GCA_000490055.1_391||full	0.647	dsDNAphage
GCA_000490055.1_281	1	10	35	6264	0.947	0.947	1	10	35	6264	NA	NA	0	1	10	35	6264	0.947	0.0	10.0	0.0	30.0	10.0	50.0	1	dsDNAphage	linear	GCA_000490055.1_281||full	0.947	dsDNAphage
GCA_000490055.1_245	1	5	24	7122	0.727	0.727	1	5	24	7122	NA	NA	0	1	5	24	7122	0.727	0.0	0.0	0.0	60.0	40.0	0.0	0	dsDNAphage	linear	GCA_000490055.1_245||full	0.727	dsDNAphage
GCA_000490055.1_209	1	7	74	8264	0.7	0.7	1	7	74	8264	NA	NA	0	1	7	74	8264	0.7	0.0	28.6	0.0	42.9	28.6	0.0	1	dsDNAphage	linear	GCA_000490055.1_209||full	0.7	dsDNAphage
GCA_000490055.1_185	1	2	267	9358	0.867	0.867	1	2	267	9358	NA	NA	0	1	2	267	9358	0.867	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	GCA_000490055.1_185||full	0.867	dsDNAphage
GCA_000490055.1_162	1	8	73	10157	0.633	0.633	1	8	73	10157	NA	NA	0	1	8	73	10157	0.633	0.0	25.0	0.0	37.5	25.0	12.5	1	dsDNAphage	linear	GCA_000490055.1_162||full	0.633	dsDNAphage
GCA_000490055.1_156	1	12	37	10179	0.98	0.98	1	12	37	10179	NA	NA	0	1	12	37	10179	0.98	0.0	8.3	0.0	58.3	0.0	33.3	2	dsDNAphage	linear	GCA_000490055.1_156||full	0.98	dsDNAphage
