seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_944738855.1_734	1	2	22	1645	0.92	0.92	1	2	22	1645	NA	NA	0	1	2	22	1645	0.92	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_944738855.1_734||full	0.92	ssDNA
GCA_944738855.1_717	1	35	207	19529	0.993	0.993	1	35	207	19529	NA	NA	0	1	35	207	19529	0.993	0.0	14.3	0.0	37.1	0.0	48.6	4	dsDNAphage	linear	GCA_944738855.1_717||full	0.993	dsDNAphage
GCA_944738855.1_706	1	4	44	2166	0.987	0.987	1	4	44	2166	NA	NA	0	1	4	44	2166	0.987	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	GCA_944738855.1_706||full	0.987	ssDNA
GCA_944738855.1_690	1	2	192	1523	0.993	0.993	1	2	192	1523	NA	NA	0	1	2	192	1523	0.993	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_944738855.1_690||full	0.993	ssDNA
GCA_944738855.1_688	1	3	2	1724	1.0	1.0	1	3	2	1724	NA	NA	0	1	3	2	1724	1.0	0.0	0.0	0.0	66.7	0.0	33.3	2	dsDNAphage	linear	GCA_944738855.1_688||full	1.0	dsDNAphage
GCA_944738855.1_683	1	3	367	1743	0.973	0.973	1	3	367	1743	NA	NA	0	1	3	367	1743	0.973	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_944738855.1_683||full	0.973	ssDNA
GCA_944738855.1_674	1	3	1	2350	0.94	0.94	1	3	1	2350	NA	NA	0	1	3	1	2350	0.94	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_944738855.1_674||full	0.94	ssDNA
GCA_944738855.1_654	1	4	1	1192	0.773	0.773	1	4	1	1192	NA	NA	0	1	4	1	1192	0.773	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	GCA_944738855.1_654||full	0.773	ssDNA
GCA_944738855.1_652	1	3	17	6427	0.753	0.753	1	3	17	6427	NA	NA	0	1	3	17	6427	0.753	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	linear	GCA_944738855.1_652||full	0.753	dsDNAphage
GCA_944738855.1_642	1	4	394	2641	0.653	0.653	1	4	394	2641	NA	NA	0	1	4	394	2641	0.653	0.0	0.0	0.0	25.0	25.0	50.0	0	dsDNAphage	linear	GCA_944738855.1_642||full	0.653	dsDNAphage
GCA_944738855.1_634	1	6	3	2793	0.947	0.947	1	6	3	2793	NA	NA	0	1	6	3	2793	0.947	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_944738855.1_634||full	0.947	ssDNA
GCA_944738855.1_627	1	31	85	21770	0.993	1.0	1	31	85	21770	NA	NA	0	1	31	85	21770	0.993	0.0	22.6	0.0	38.7	3.2	35.5	4	dsDNAphage	linear	GCA_944738855.1_627||full	0.993	dsDNAphage
GCA_944738855.1_613	1	7	564	5614	0.593	0.593	1	7	564	5614	NA	NA	0	1	7	564	5614	0.593	0.0	14.3	0.0	42.9	0.0	42.9	0	dsDNAphage	linear	GCA_944738855.1_613||full	0.593	dsDNAphage
GCA_944738855.1_592	1	3	1	1010	0.993	0.993	1	3	1	1010	NA	NA	0	1	3	1	1010	0.993	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_944738855.1_592||full	0.993	ssDNA
GCA_944738855.1_590	1	5	42	2522	0.92	0.92	1	5	42	2522	NA	NA	0	1	5	42	2522	0.92	0.0	0.0	0.0	20.0	0.0	80.0	0	ssDNA	linear	GCA_944738855.1_590||full	0.92	ssDNA
GCA_944738855.1_51	1	2	3	1183	1.0	1.0	1	2	3	1183	NA	NA	0	1	2	3	1183	1.0	0.0	0.0	0.0	100.0	0.0	0.0	1	dsDNAphage	linear	GCA_944738855.1_51||full	1.0	dsDNAphage
GCA_944738855.1_507	1	3	1	2014	0.993	0.993	1	3	1	2014	NA	NA	0	1	3	1	2014	0.993	0.0	0.0	0.0	100.0	0.0	0.0	1	dsDNAphage	linear	GCA_944738855.1_507||full	0.993	dsDNAphage
GCA_944738855.1_500	1	7	152	4120	0.787	0.787	1	7	152	4120	NA	NA	0	1	7	152	4120	0.787	0.0	14.3	0.0	28.6	0.0	57.1	0	dsDNAphage	linear	GCA_944738855.1_500||full	0.787	dsDNAphage
GCA_944738855.1_50	1	4	1	1842	0.927	0.927	1	4	1	1842	NA	NA	0	1	4	1	1842	0.927	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	GCA_944738855.1_50||full	0.927	ssDNA
GCA_944738855.1_446	1	5	3	2358	0.593	0.593	1	5	3	2358	NA	NA	0	1	5	3	2358	0.593	0.0	0.0	0.0	20.0	20.0	60.0	0	dsDNAphage	linear	GCA_944738855.1_446||full	0.593	dsDNAphage
GCA_944738855.1_422	1	5	1	3552	0.667	0.667	1	5	1	3552	NA	NA	0	1	5	1	3552	0.667	0.0	0.0	0.0	20.0	0.0	80.0	0	ssDNA	linear	GCA_944738855.1_422||full	0.667	ssDNA
GCA_944738855.1_401	1	2	2	2265	0.947	0.947	1	2	2	2265	NA	NA	0	1	2	2	2265	0.947	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_944738855.1_401||full	0.947	ssDNA
GCA_944738855.1_392	1	3	1	1837	1.0	1.0	1	3	1	1837	NA	NA	0	1	3	1	1837	1.0	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	GCA_944738855.1_392||full	1.0	ssDNA
GCA_944738855.1_383	1	4	1	2442	0.547	0.547	1	4	1	2442	NA	NA	0	1	4	1	2442	0.547	0.0	25.0	0.0	50.0	0.0	25.0	0	dsDNAphage	linear	GCA_944738855.1_383||full	0.547	dsDNAphage
GCA_944738855.1_370	1	3	300	1700	0.987	0.987	1	3	300	1700	NA	NA	0	1	3	300	1700	0.987	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	GCA_944738855.1_370||full	0.987	ssDNA
GCA_944738855.1_365	1	3	110	3865	0.547	0.547	1	3	110	3865	NA	NA	0	1	3	110	3865	0.547	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	GCA_944738855.1_365||full	0.547	dsDNAphage
GCA_944738855.1_364	1	2	3	2709	0.92	0.92	1	2	3	2709	NA	NA	0	1	2	3	2709	0.92	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_944738855.1_364||full	0.92	ssDNA
GCA_944738855.1_338	1	4	2	1723	0.9	0.9	1	4	2	1723	NA	NA	0	1	4	2	1723	0.9	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	GCA_944738855.1_338||full	0.9	ssDNA
GCA_944738855.1_336	1	7	14	6104	0.86	0.86	1	7	14	6104	NA	NA	0	1	7	14	6104	0.86	0.0	0.0	0.0	71.4	0.0	28.6	0	dsDNAphage	linear	GCA_944738855.1_336||full	0.86	dsDNAphage
GCA_944738855.1_334	1	6	2	5973	0.96	0.96	1	6	2	5973	NA	NA	0	1	6	2	5973	0.96	0.0	0.0	0.0	83.3	0.0	16.7	4	dsDNAphage	linear	GCA_944738855.1_334||full	0.96	dsDNAphage
GCA_944738855.1_331	1	2	1	1033	0.987	0.987	1	2	1	1033	NA	NA	0	1	2	1	1033	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_944738855.1_331||full	0.987	ssDNA
GCA_944738855.1_330	1	3	3	1428	1.0	1.0	1	3	3	1428	NA	NA	0	1	3	3	1428	1.0	0.0	0.0	0.0	100.0	0.0	0.0	2	dsDNAphage	linear	GCA_944738855.1_330||full	1.0	dsDNAphage
GCA_944738855.1_329	1	4	2	2595	1.0	1.0	1	4	2	2595	NA	NA	0	1	4	2	2595	1.0	0.0	0.0	0.0	75.0	0.0	25.0	2	dsDNAphage	linear	GCA_944738855.1_329||full	1.0	dsDNAphage
GCA_944738855.1_328	1	4	3	2072	0.993	0.993	1	4	3	2072	NA	NA	0	1	4	3	2072	0.993	0.0	0.0	0.0	75.0	0.0	25.0	0	ssDNA	linear	GCA_944738855.1_328||full	0.993	ssDNA
GCA_944738855.1_327	1	7	3	4187	1.0	1.0	1	7	3	4187	NA	NA	0	1	7	3	4187	1.0	0.0	0.0	0.0	85.7	0.0	14.3	3	dsDNAphage	linear	GCA_944738855.1_327||full	1.0	dsDNAphage
GCA_944738855.1_312	1	3	37	1422	0.96	0.96	1	3	37	1422	NA	NA	0	1	3	37	1422	0.96	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_944738855.1_312||full	0.96	ssDNA
GCA_944738855.1_311	1	2	2	2255	0.993	0.993	1	2	2	2255	NA	NA	0	1	2	2	2255	0.993	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_944738855.1_311||full	0.993	ssDNA
GCA_944738855.1_302	1	2	403	1028	0.98	0.98	1	2	403	1028	NA	NA	0	1	2	403	1028	0.98	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_944738855.1_302||full	0.98	ssDNA
GCA_944738855.1_299	1	3	18	1165	0.993	0.993	1	3	18	1165	NA	NA	0	1	3	18	1165	0.993	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_944738855.1_299||full	0.993	ssDNA
GCA_944738855.1_281	1	2	149	1424	0.98	0.98	1	2	149	1424	NA	NA	0	1	2	149	1424	0.98	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_944738855.1_281||full	0.98	ssDNA
GCA_944738855.1_259	1	4	2	1584	0.967	0.967	1	4	2	1584	NA	NA	0	1	4	2	1584	0.967	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	GCA_944738855.1_259||full	0.967	ssDNA
GCA_944738855.1_247	1	4	2	1769	1.0	1.0	1	4	2	1769	NA	NA	0	1	4	2	1769	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_944738855.1_247||full	1.0	ssDNA
GCA_944738855.1_233	1	2	126	1346	0.98	0.98	1	2	126	1346	NA	NA	0	1	2	126	1346	0.98	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_944738855.1_233||full	0.98	ssDNA
GCA_944738855.1_166	1	6	2	3723	0.72	0.72	1	6	2	3723	NA	NA	0	1	6	2	3723	0.72	0.0	0.0	0.0	16.7	16.7	66.7	0	dsDNAphage	linear	GCA_944738855.1_166||full	0.72	dsDNAphage
GCA_944738855.1_155	1	6	2	3753	0.72	0.72	1	6	2	3753	NA	NA	0	1	6	2	3753	0.72	0.0	0.0	0.0	16.7	16.7	66.7	0	dsDNAphage	linear	GCA_944738855.1_155||full	0.72	dsDNAphage
