seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_006374895.1_76	1	3	99	4519	0.753	0.753	1	3	99	4519	NA	NA	0	1	3	99	4519	0.753	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	GCA_006374895.1_76||full	0.753	dsDNAphage
GCA_006374895.1_465	1	3	2	1159	0.72	0.72	1	3	2	1159	NA	NA	0	1	3	2	1159	0.72	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	GCA_006374895.1_465||full	0.72	dsDNAphage
GCA_006374895.1_458	1	2	68	1227	1.0	1.0	1	2	68	1227	NA	NA	0	1	2	68	1227	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_006374895.1_458||full	1.0	ssDNA
GCA_006374895.1_441	1	3	2	1369	0.947	0.947	1	3	2	1369	NA	NA	0	1	3	2	1369	0.947	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_006374895.1_441||full	0.947	ssDNA
GCA_006374895.1_431	1	2	1	1594	0.92	0.92	1	2	1	1594	NA	NA	0	1	2	1	1594	0.92	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_006374895.1_431||full	0.92	ssDNA
GCA_006374895.1_409	1	5	1	3478	0.613	0.613	1	5	1	3478	NA	NA	0	1	5	1	3478	0.613	0.0	40.0	0.0	60.0	0.0	0.0	0	dsDNAphage	linear	GCA_006374895.1_409||full	0.613	dsDNAphage
GCA_006374895.1_359	1	5	183	5246	0.893	0.893	1	5	183	5246	NA	NA	0	1	5	183	5246	0.893	0.0	0.0	0.0	20.0	0.0	80.0	0	dsDNAphage	linear	GCA_006374895.1_359||full	0.893	dsDNAphage
GCA_006374895.1_297	1	8	80	7538	0.993	0.993	1	8	80	7538	NA	NA	0	1	8	80	7538	0.993	0.0	0.0	0.0	75.0	0.0	25.0	2	dsDNAphage	linear	GCA_006374895.1_297||full	0.993	dsDNAphage
GCA_006374895.1_278	1	13	2	7798	0.92	0.92	1	13	2	7798	NA	NA	0	1	13	2	7798	0.92	0.0	0.0	0.0	46.2	7.7	46.2	0	dsDNAphage	linear	GCA_006374895.1_278||full	0.92	dsDNAphage
GCA_006374895.1_277	1	6	1	2250	0.847	0.847	1	6	1	2250	NA	NA	0	1	6	1	2250	0.847	0.0	16.7	0.0	50.0	0.0	33.3	0	dsDNAphage	linear	GCA_006374895.1_277||full	0.847	dsDNAphage
GCA_006374895.1_216	1	21	3	14864	0.967	0.973	1	21	3	14864	NA	NA	0	1	21	3	14864	0.967	0.0	0.0	0.0	4.8	4.8	90.5	1	dsDNAphage	linear	GCA_006374895.1_216||full	0.967	dsDNAphage
