seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_003348415.1_516	1	5	3	1915	0.913	0.913	1	5	3	1915	NA	NA	0	1	5	3	1915	0.913	0.0	0.0	0.0	20.0	0.0	80.0	0	ssDNA	linear	GCA_003348415.1_516||full	0.913	ssDNA
GCA_003348415.1_514	1	2	1	1417	1.0	1.0	1	2	1	1417	NA	NA	0	1	2	1	1417	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_003348415.1_514||full	1.0	ssDNA
GCA_003348415.1_504	1	3	237	2580	1.0	1.0	1	3	237	2580	NA	NA	0	1	3	237	2580	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_003348415.1_504||full	1.0	ssDNA
GCA_003348415.1_452	1	7	9	3772	0.88	0.88	1	7	9	3772	NA	NA	0	1	7	9	3772	0.88	0.0	0.0	0.0	14.3	0.0	85.7	0	dsDNAphage	linear	GCA_003348415.1_452||full	0.88	dsDNAphage
GCA_003348415.1_446	1	5	3	3082	0.673	0.673	1	5	3	3082	NA	NA	0	1	5	3	3082	0.673	0.0	0.0	0.0	20.0	0.0	80.0	0	ssDNA	linear	GCA_003348415.1_446||full	0.673	ssDNA
GCA_003348415.1_430	1	7	73	3533	0.587	0.587	1	7	73	3533	NA	NA	0	1	7	73	3533	0.587	0.0	14.3	0.0	28.6	0.0	57.1	0	dsDNAphage	linear	GCA_003348415.1_430||full	0.587	dsDNAphage
GCA_003348415.1_422	1	10	52	6285	0.653	0.653	1	10	52	6285	NA	NA	0	1	10	52	6285	0.653	0.0	10.0	0.0	20.0	10.0	60.0	0	dsDNAphage	linear	GCA_003348415.1_422||full	0.653	dsDNAphage
GCA_003348415.1_405	1	4	3	1366	1.0	1.0	1	4	3	1366	NA	NA	0	1	4	3	1366	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_003348415.1_405||full	1.0	ssDNA
GCA_003348415.1_386	1	2	1	1060	0.98	0.98	1	2	1	1060	NA	NA	0	1	2	1	1060	0.98	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_003348415.1_386||full	0.98	ssDNA
GCA_003348415.1_347	1	7	23	4079	0.9	0.9	1	7	23	4079	NA	NA	0	1	7	23	4079	0.9	0.0	0.0	0.0	14.3	0.0	85.7	0	dsDNAphage	linear	GCA_003348415.1_347||full	0.9	dsDNAphage
GCA_003348415.1_324	1	3	1	2631	0.8	0.8	1	3	1	2631	NA	NA	0	1	3	1	2631	0.8	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	GCA_003348415.1_324||full	0.8	dsDNAphage
GCA_003348415.1_320	1	3	1	2577	0.987	0.987	1	3	1	2577	NA	NA	0	1	3	1	2577	0.987	0.0	0.0	0.0	66.7	0.0	33.3	2	dsDNAphage	linear	GCA_003348415.1_320||full	0.987	dsDNAphage
GCA_003348415.1_303	1	8	3	2451	0.907	0.907	1	8	3	2451	NA	NA	0	1	8	3	2451	0.907	0.0	0.0	0.0	12.5	0.0	87.5	0	dsDNAphage	linear	GCA_003348415.1_303||full	0.907	dsDNAphage
GCA_003348415.1_292	1	6	291	5664	0.927	0.927	1	6	291	5664	NA	NA	0	1	6	291	5664	0.927	0.0	16.7	0.0	66.7	16.7	0.0	1	dsDNAphage	linear	GCA_003348415.1_292||full	0.927	dsDNAphage
GCA_003348415.1_274	1	2	3	1050	0.94	0.94	1	2	3	1050	NA	NA	0	1	2	3	1050	0.94	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_003348415.1_274||full	0.94	ssDNA
GCA_003348415.1_214	1	2	315	1339	0.987	0.987	1	2	315	1339	NA	NA	0	1	2	315	1339	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_003348415.1_214||full	0.987	ssDNA
