seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_006368635.1_84	1	38	570	30084	0.973	0.993	1	40	570	33059	NA	NA	0	1	40	570	33059	0.913	0.0	40.0	0.0	45.0	7.5	7.5	7	dsDNAphage	linear	GCA_006368635.1_84||full	0.973	dsDNAphage
GCA_006368635.1_475	1	3	2	1145	1.0	1.0	1	3	2	1145	NA	NA	0	1	3	2	1145	1.0	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	GCA_006368635.1_475||full	1.0	ssDNA
GCA_006368635.1_441	1	3	3	1914	0.98	0.98	1	3	3	1914	NA	NA	0	1	3	3	1914	0.98	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_006368635.1_441||full	0.98	ssDNA
GCA_006368635.1_419	1	4	355	2542	0.987	0.987	1	4	355	2542	NA	NA	0	1	4	355	2542	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_006368635.1_419||full	0.987	ssDNA
GCA_006368635.1_401	1	2	461	3460	0.553	0.553	1	2	461	3460	NA	NA	0	1	2	461	3460	0.553	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	GCA_006368635.1_401||full	0.553	dsDNAphage
GCA_006368635.1_380	1	2	220	2527	0.827	0.827	1	2	220	2527	NA	NA	0	1	2	220	2527	0.827	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_006368635.1_380||full	0.827	ssDNA
GCA_006368635.1_311	1	11	1	5640	0.927	0.927	1	11	1	5640	NA	NA	0	1	11	1	5640	0.927	0.0	0.0	0.0	18.2	0.0	81.8	0	dsDNAphage	linear	GCA_006368635.1_311||full	0.927	dsDNAphage
GCA_006368635.1_304	1	9	25	6656	0.893	0.893	1	9	25	6656	NA	NA	0	1	9	25	6656	0.893	0.0	0.0	0.0	44.4	11.1	44.4	0	dsDNAphage	linear	GCA_006368635.1_304||full	0.893	dsDNAphage
GCA_006368635.1_291	1	5	3	6378	0.907	0.907	1	5	3	6378	NA	NA	0	1	5	3	6378	0.907	0.0	0.0	0.0	60.0	0.0	40.0	0	dsDNAphage	linear	GCA_006368635.1_291||full	0.907	dsDNAphage
GCA_006368635.1_2	1	94	60	81756	0.973	0.993	1	94	60	81756	NA	NA	0	1	94	60	81756	0.973	0.0	9.6	0.0	43.6	2.1	44.7	7	dsDNAphage	linear	GCA_006368635.1_2||full	0.973	dsDNAphage
GCA_006368635.1_198	1	23	3	14319	0.98	0.98	1	23	3	14319	NA	NA	0	1	23	3	14319	0.98	0.0	0.0	0.0	4.3	4.3	91.3	1	dsDNAphage	linear	GCA_006368635.1_198||full	0.98	dsDNAphage
GCA_006368635.1_1	1	23	3	10374	0.967	0.973	1	23	3	10374	NA	NA	0	1	23	3	10374	0.967	0.0	0.0	0.0	8.7	0.0	91.3	0	dsDNAphage	linear	GCA_006368635.1_1||full	0.967	dsDNAphage
