seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_021394995.1_67	1	31	1	23907	0.987	1.0	1	31	1	23907	NA	NA	0	1	31	1	23907	0.987	0.0	6.5	0.0	74.2	3.2	16.1	10	dsDNAphage	linear	GCA_021394995.1_67||full	0.987	dsDNAphage
GCA_021394995.1_45	1	4	193	5273	0.76	0.76	1	4	193	5273	NA	NA	0	1	4	193	5273	0.76	0.0	25.0	0.0	50.0	25.0	0.0	1	dsDNAphage	linear	GCA_021394995.1_45||full	0.76	dsDNAphage
GCA_021394995.1_42	1	4	3	3936	0.913	0.913	1	4	3	3936	NA	NA	0	1	4	3	3936	0.913	0.0	0.0	0.0	25.0	0.0	75.0	1	dsDNAphage	linear	GCA_021394995.1_42||full	0.913	dsDNAphage
GCA_021394995.1_353	1	13	360	8144	0.907	0.907	1	13	360	8144	NA	NA	0	1	13	360	8144	0.907	0.0	15.4	7.7	15.4	7.7	53.8	2	dsDNAphage	linear	GCA_021394995.1_353||full	0.907	dsDNAphage
GCA_021394995.1_324	1	7	3	5961	0.913	0.913	1	7	3	5961	NA	NA	0	1	7	3	5961	0.913	0.0	42.9	0.0	42.9	0.0	14.3	3	dsDNAphage	linear	GCA_021394995.1_324||full	0.913	dsDNAphage
GCA_021394995.1_284	1	7	2	4352	0.993	0.993	1	7	2	4352	NA	NA	0	1	7	2	4352	0.993	0.0	14.3	0.0	57.1	0.0	28.6	3	dsDNAphage	linear	GCA_021394995.1_284||full	0.993	dsDNAphage
GCA_021394995.1_261	1	19	19	14659	0.973	0.973	1	19	19	14659	NA	NA	0	1	19	19	14659	0.973	0.0	15.8	0.0	42.1	10.5	31.6	1	dsDNAphage	linear	GCA_021394995.1_261||full	0.973	dsDNAphage
GCA_021394995.1_247	1	4	1	1499	1.0	1.0	1	4	1	1499	NA	NA	0	1	4	1	1499	1.0	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	GCA_021394995.1_247||full	1.0	dsDNAphage
GCA_021394995.1_218	1	4	1	1803	1.0	1.0	1	4	1	1803	NA	NA	0	1	4	1	1803	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_021394995.1_218||full	1.0	ssDNA
GCA_021394995.1_192	1	6	2	2787	0.993	0.993	1	6	2	2787	NA	NA	0	1	6	2	2787	0.993	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	GCA_021394995.1_192||full	0.993	dsDNAphage
GCA_021394995.1_136	1	35	2	25279	1.0	1.0	1	35	2	25279	NA	NA	0	1	35	2	25279	1.0	0.0	8.6	0.0	57.1	11.4	22.9	4	dsDNAphage	linear	GCA_021394995.1_136||full	1.0	dsDNAphage
