seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_001185455.1_77	1	3	1	2284	0.5	0.5	1	3	1	2284	NA	NA	0	1	3	1	2284	0.5	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	GCA_001185455.1_77||full	0.5	dsDNAphage
GCA_001185455.1_721	1	3	2	1576	0.92	0.92	1	3	2	1576	NA	NA	0	1	3	2	1576	0.92	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_001185455.1_721||full	0.92	ssDNA
GCA_001185455.1_640	1	2	1	1043	0.98	0.98	1	2	1	1043	NA	NA	0	1	2	1	1043	0.98	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_001185455.1_640||full	0.98	ssDNA
GCA_001185455.1_603	1	2	2	1279	0.987	0.987	1	2	2	1279	NA	NA	0	1	2	2	1279	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_001185455.1_603||full	0.987	ssDNA
GCA_001185455.1_491	1	2	214	1205	0.987	0.987	1	2	214	1205	NA	NA	0	1	2	214	1205	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_001185455.1_491||full	0.987	ssDNA
GCA_001185455.1_448	1	2	299	1620	0.98	0.98	1	2	299	1620	NA	NA	0	1	2	299	1620	0.98	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_001185455.1_448||full	0.98	ssDNA
GCA_001185455.1_436	1	4	3	2995	0.947	0.947	1	4	3	2995	NA	NA	0	1	4	3	2995	0.947	0.0	25.0	0.0	50.0	0.0	25.0	2	dsDNAphage	linear	GCA_001185455.1_436||full	0.947	dsDNAphage
GCA_001185455.1_274	1	4	1	1492	0.84	0.84	1	4	1	1492	NA	NA	0	1	4	1	1492	0.84	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	GCA_001185455.1_274||full	0.84	ssDNA
GCA_001185455.1_248	1	2	2	1873	0.7	0.7	1	2	2	1873	NA	NA	0	1	2	2	1873	0.7	0.0	0.0	0.0	50.0	50.0	0.0	1	dsDNAphage	linear	GCA_001185455.1_248||full	0.7	dsDNAphage
GCA_001185455.1_237	1	3	3	2230	1.0	1.0	1	3	3	2230	NA	NA	0	1	3	3	2230	1.0	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	GCA_001185455.1_237||full	1.0	ssDNA
GCA_001185455.1_230	1	3	3	2710	0.887	0.887	1	3	3	2710	NA	NA	0	1	3	3	2710	0.887	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	GCA_001185455.1_230||full	0.887	ssDNA
GCA_001185455.1_204	1	6	1	2012	0.987	0.987	1	6	1	2012	NA	NA	0	1	6	1	2012	0.987	0.0	0.0	0.0	16.7	0.0	83.3	0	dsDNAphage	linear	GCA_001185455.1_204||full	0.987	dsDNAphage
GCA_001185455.1_181	1	2	3	1019	0.987	0.987	1	2	3	1019	NA	NA	0	1	2	3	1019	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_001185455.1_181||full	0.987	ssDNA
GCA_001185455.1_161	1	14	207	10467	1.0	1.0	1	14	207	10467	NA	NA	0	1	14	207	10467	1.0	0.0	0.0	0.0	50.0	0.0	50.0	4	dsDNAphage	linear	GCA_001185455.1_161||full	1.0	dsDNAphage
GCA_001185455.1_131	1	3	114	2035	0.88	0.88	1	3	114	2035	NA	NA	0	1	3	114	2035	0.88	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_001185455.1_131||full	0.88	ssDNA
GCA_001185455.1_1291	1	3	1	2292	0.8	0.8	1	3	1	2292	NA	NA	0	1	3	1	2292	0.8	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_001185455.1_1291||full	0.8	ssDNA
GCA_001185455.1_1268	1	3	112	2019	0.9	0.9	1	3	112	2019	NA	NA	0	1	3	112	2019	0.9	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	GCA_001185455.1_1268||full	0.9	dsDNAphage
GCA_001185455.1_1250	1	13	3	8137	0.627	0.627	1	13	3	8137	NA	NA	0	1	13	3	8137	0.627	0.0	0.0	0.0	15.4	0.0	84.6	0	dsDNAphage	linear	GCA_001185455.1_1250||full	0.627	dsDNAphage
GCA_001185455.1_1218	1	3	46	3123	0.6	0.6	1	3	46	3123	NA	NA	0	1	3	46	3123	0.6	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_001185455.1_1218||full	0.6	ssDNA
GCA_001185455.1_1107	1	15	1	10171	1.0	1.0	1	15	1	10171	NA	NA	0	1	15	1	10171	1.0	0.0	13.3	0.0	53.3	0.0	33.3	4	dsDNAphage	linear	GCA_001185455.1_1107||full	1.0	dsDNAphage
