seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_006371865.1_767	1	3	2	1028	0.98	0.98	1	3	2	1028	NA	NA	0	1	3	2	1028	0.98	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_006371865.1_767||full	0.98	ssDNA
GCA_006371865.1_760	1	3	2	1245	0.98	0.98	1	3	2	1245	NA	NA	0	1	3	2	1245	0.98	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_006371865.1_760||full	0.98	ssDNA
GCA_006371865.1_744	1	2	1	1332	0.987	0.987	1	2	1	1332	NA	NA	0	1	2	1	1332	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_006371865.1_744||full	0.987	ssDNA
GCA_006371865.1_742	1	3	3	1064	0.947	0.947	1	3	3	1064	NA	NA	0	1	3	3	1064	0.947	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_006371865.1_742||full	0.947	ssDNA
GCA_006371865.1_724	1	3	1	1595	0.547	0.547	1	3	1	1595	NA	NA	0	1	3	1	1595	0.547	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	GCA_006371865.1_724||full	0.547	dsDNAphage
GCA_006371865.1_713	1	2	19	1686	0.987	0.987	1	2	19	1686	NA	NA	0	1	2	19	1686	0.987	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_006371865.1_713||full	0.987	ssDNA
GCA_006371865.1_702	1	3	1	1801	0.987	0.987	1	3	1	1801	NA	NA	0	1	3	1	1801	0.987	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_006371865.1_702||full	0.987	ssDNA
GCA_006371865.1_698	1	5	2	1888	0.787	0.787	1	5	2	1888	NA	NA	0	1	5	2	1888	0.787	0.0	20.0	0.0	40.0	0.0	40.0	0	dsDNAphage	linear	GCA_006371865.1_698||full	0.787	dsDNAphage
GCA_006371865.1_663	1	3	1	2309	0.807	0.807	1	3	1	2309	NA	NA	0	1	3	1	2309	0.807	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_006371865.1_663||full	0.807	ssDNA
GCA_006371865.1_659	1	3	21	2329	1.0	1.0	1	3	21	2329	NA	NA	0	1	3	21	2329	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_006371865.1_659||full	1.0	ssDNA
GCA_006371865.1_658	1	5	93	2401	0.98	0.98	1	5	93	2401	NA	NA	0	1	5	93	2401	0.98	0.0	0.0	0.0	80.0	0.0	20.0	0	ssDNA	linear	GCA_006371865.1_658||full	0.98	ssDNA
GCA_006371865.1_656	1	3	290	2413	1.0	1.0	1	3	290	2413	NA	NA	0	1	3	290	2413	1.0	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	GCA_006371865.1_656||full	1.0	ssDNA
GCA_006371865.1_618	1	4	2	2003	0.967	0.967	1	4	2	2003	NA	NA	0	1	4	2	2003	0.967	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	GCA_006371865.1_618||full	0.967	ssDNA
GCA_006371865.1_609	1	8	3	3503	0.813	0.813	1	8	3	3503	NA	NA	0	1	8	3	3503	0.813	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	GCA_006371865.1_609||full	0.813	dsDNAphage
GCA_006371865.1_606	1	6	2	3291	0.58	0.58	1	6	2	3291	NA	NA	0	1	6	2	3291	0.58	0.0	16.7	0.0	50.0	0.0	33.3	0	dsDNAphage	linear	GCA_006371865.1_606||full	0.58	dsDNAphage
GCA_006371865.1_525	1	7	584	5519	0.853	0.853	1	7	584	5519	NA	NA	0	1	7	584	5519	0.853	0.0	0.0	0.0	28.6	14.3	57.1	0	dsDNAphage	linear	GCA_006371865.1_525||full	0.853	dsDNAphage
GCA_006371865.1_470	1	3	2	2867	0.76	0.76	1	3	2	2867	NA	NA	0	1	3	2	2867	0.76	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	GCA_006371865.1_470||full	0.76	dsDNAphage
GCA_006371865.1_438	1	13	2	7577	0.887	0.887	1	13	2	7577	NA	NA	0	1	13	2	7577	0.887	0.0	7.7	0.0	30.8	0.0	61.5	0	dsDNAphage	linear	GCA_006371865.1_438||full	0.887	dsDNAphage
