seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_000489815.1_311	1	3	25	1348	0.933	0.933	1	3	25	1348	NA	NA	0	1	3	25	1348	0.933	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_000489815.1_311||full	0.933	ssDNA
GCA_000489815.1_284	1	4	65	2016	0.987	0.987	1	4	65	2016	NA	NA	0	1	4	65	2016	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000489815.1_284||full	0.987	ssDNA
GCA_000489815.1_282	1	2	119	1892	0.833	0.833	1	2	119	1892	NA	NA	0	1	2	119	1892	0.833	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000489815.1_282||full	0.833	ssDNA
GCA_000489815.1_278	1	3	421	2095	0.907	0.907	1	3	421	2095	NA	NA	0	1	3	421	2095	0.907	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_000489815.1_278||full	0.907	ssDNA
GCA_000489815.1_270	1	4	152	2195	1.0	1.0	1	4	152	2195	NA	NA	0	1	4	152	2195	1.0	0.0	0.0	0.0	25.0	0.0	75.0	1	dsDNAphage	linear	GCA_000489815.1_270||full	1.0	dsDNAphage
GCA_000489815.1_215	1	9	1	5590	1.0	1.0	1	9	1	5590	NA	NA	0	1	9	1	5590	1.0	0.0	0.0	0.0	77.8	0.0	22.2	4	dsDNAphage	linear	GCA_000489815.1_215||full	1.0	dsDNAphage
GCA_000489815.1_161	1	2	1	9157	0.867	0.867	1	2	1	9157	NA	NA	0	1	2	1	9157	0.867	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	GCA_000489815.1_161||full	0.867	dsDNAphage
GCA_000489815.1_151	2	14	494	10967	1.0	1.0	2	14	494	10967	NA	NA	0	2	14	494	10967	1.0	0.0	7.7	0.0	61.5	0.0	30.8	2	dsDNAphage	circular	GCA_000489815.1_151||full	1.0	dsDNAphage
GCA_000489815.1_150	1	21	52	9887	0.647	0.647	1	22	52	10663	NA	NA	0	1	22	52	10663	0.447	0.0	9.1	0.0	13.6	0.0	77.3	0	dsDNAphage	linear	GCA_000489815.1_150||full	0.647	dsDNAphage
GCA_000489815.1_139	1	18	398	12547	0.993	0.993	1	18	398	12547	NA	NA	0	1	18	398	12547	0.993	0.0	11.1	0.0	44.4	5.6	38.9	1	dsDNAphage	linear	GCA_000489815.1_139||full	0.993	dsDNAphage
