seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_002241335.1_94	1	10	311	7739	0.693	0.693	1	10	311	7739	NA	NA	0	1	10	311	7739	0.693	0.0	0.0	0.0	30.0	0.0	70.0	0	dsDNAphage	linear	GCA_002241335.1_94||full	0.693	dsDNAphage
GCA_002241335.1_90	1	11	103	7855	0.513	0.513	1	11	103	7855	NA	NA	0	1	11	103	7855	0.513	0.0	0.0	0.0	18.2	18.2	63.6	0	dsDNAphage	linear	GCA_002241335.1_90||full	0.513	dsDNAphage
GCA_002241335.1_72	1	10	1	8849	0.587	0.587	1	10	1	8849	NA	NA	0	1	10	1	8849	0.587	0.0	0.0	0.0	20.0	0.0	80.0	0	dsDNAphage	linear	GCA_002241335.1_72||full	0.587	dsDNAphage
GCA_002241335.1_69	1	14	39	9066	0.507	0.507	1	14	39	9066	NA	NA	0	1	14	39	9066	0.507	0.0	7.1	0.0	14.3	7.1	71.4	0	dsDNAphage	linear	GCA_002241335.1_69||full	0.507	dsDNAphage
GCA_002241335.1_61	1	14	109	9526	0.78	0.78	1	14	109	9526	NA	NA	0	1	14	109	9526	0.78	0.0	0.0	0.0	7.1	0.0	92.9	0	dsDNAphage	linear	GCA_002241335.1_61||full	0.78	dsDNAphage
GCA_002241335.1_48	1	10	208	10135	1.0	1.0	1	10	208	10135	NA	NA	0	1	10	208	10135	1.0	0.0	0.0	0.0	50.0	10.0	40.0	5	dsDNAphage	linear	GCA_002241335.1_48||full	1.0	dsDNAphage
GCA_002241335.1_39	1	16	563	10528	0.62	0.62	1	16	563	10528	NA	NA	0	1	16	563	10528	0.62	0.0	6.2	0.0	12.5	0.0	81.2	0	dsDNAphage	linear	GCA_002241335.1_39||full	0.62	dsDNAphage
GCA_002241335.1_335	1	9	349	18162	0.507	0.507	1	9	349	18162	NA	NA	0	1	9	349	18162	0.507	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	GCA_002241335.1_335||full	0.507	dsDNAphage
GCA_002241335.1_283	1	47	3	27615	0.993	1.0	1	47	3	27615	NA	NA	0	1	47	3	27615	0.993	0.0	4.3	0.0	66.0	0.0	29.8	5	dsDNAphage	linear	GCA_002241335.1_283||full	0.993	dsDNAphage
GCA_002241335.1_276	1	36	395	29729	1.0	1.0	1	36	395	29729	NA	NA	0	1	36	395	29729	1.0	0.0	11.1	0.0	52.8	8.3	27.8	5	dsDNAphage	linear	GCA_002241335.1_276||full	1.0	dsDNAphage
GCA_002241335.1_264	1	3	3	2331	1.0	1.0	1	3	3	2331	NA	NA	0	1	3	3	2331	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_002241335.1_264||full	1.0	ssDNA
GCA_002241335.1_257	1	4	3	2510	0.753	0.753	1	4	3	2510	NA	NA	0	1	4	3	2510	0.753	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	GCA_002241335.1_257||full	0.753	ssDNA
GCA_002241335.1_254	1	39	235	30265	0.98	1.0	1	39	235	30265	NA	NA	0	1	39	235	30265	0.98	0.0	15.4	0.0	46.2	5.1	33.3	11	dsDNAphage	linear	GCA_002241335.1_254||full	0.98	dsDNAphage
