seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_000491035.1_548	1	2	3	1020	0.98	0.98	1	2	3	1020	NA	NA	0	1	2	3	1020	0.98	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_000491035.1_548||full	0.98	ssDNA
GCA_000491035.1_513	1	2	322	1471	0.993	0.993	1	2	322	1471	NA	NA	0	1	2	322	1471	0.993	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000491035.1_513||full	0.993	ssDNA
GCA_000491035.1_506	1	2	43	1445	0.96	0.96	1	2	43	1445	NA	NA	0	1	2	43	1445	0.96	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	circular	GCA_000491035.1_506||full	0.96	ssDNA
GCA_000491035.1_480	1	3	2	1921	0.98	0.98	1	3	2	1921	NA	NA	0	1	3	2	1921	0.98	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	GCA_000491035.1_480||full	0.98	ssDNA
GCA_000491035.1_477	1	3	1	1760	0.52	0.52	1	3	1	1760	NA	NA	0	1	3	1	1760	0.52	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	GCA_000491035.1_477||full	0.52	dsDNAphage
GCA_000491035.1_467	1	3	3	1954	0.513	0.513	1	3	3	1954	NA	NA	0	1	3	3	1954	0.513	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	GCA_000491035.1_467||full	0.513	dsDNAphage
GCA_000491035.1_465	1	4	66	2060	1.0	1.0	1	4	66	2060	NA	NA	0	1	4	66	2060	1.0	0.0	0.0	0.0	25.0	0.0	75.0	1	dsDNAphage	linear	GCA_000491035.1_465||full	1.0	dsDNAphage
GCA_000491035.1_434	1	4	1	2367	0.96	0.96	1	4	1	2367	NA	NA	0	1	4	1	2367	0.96	0.0	0.0	0.0	75.0	0.0	25.0	0	ssDNA	linear	GCA_000491035.1_434||full	0.96	ssDNA
GCA_000491035.1_369	1	7	2	3732	1.0	1.0	1	7	2	3732	NA	NA	0	1	7	2	3732	1.0	0.0	0.0	0.0	42.9	14.3	42.9	1	dsDNAphage	linear	GCA_000491035.1_369||full	1.0	dsDNAphage
GCA_000491035.1_355	1	2	44	3930	0.587	0.587	1	2	44	3930	NA	NA	0	1	2	44	3930	0.587	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_000491035.1_355||full	0.587	ssDNA
GCA_000491035.1_350	1	8	28	4115	0.66	0.66	1	8	28	4115	NA	NA	0	1	8	28	4115	0.66	0.0	0.0	0.0	12.5	0.0	87.5	0	dsDNAphage	linear	GCA_000491035.1_350||full	0.66	dsDNAphage
GCA_000491035.1_300	1	3	37	5026	0.607	0.607	1	3	37	5026	NA	NA	0	1	3	37	5026	0.607	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	GCA_000491035.1_300||full	0.607	dsDNAphage
GCA_000491035.1_296	1	8	3	5444	1.0	1.0	1	8	3	5444	NA	NA	0	1	8	3	5444	1.0	0.0	0.0	0.0	50.0	12.5	37.5	1	dsDNAphage	linear	GCA_000491035.1_296||full	1.0	dsDNAphage
GCA_000491035.1_235	1	5	31	7129	0.72	0.72	1	5	31	7129	NA	NA	0	1	5	31	7129	0.72	0.0	0.0	0.0	60.0	40.0	0.0	0	dsDNAphage	linear	GCA_000491035.1_235||full	0.72	dsDNAphage
GCA_000491035.1_211	1	7	1	7750	0.713	0.713	1	7	1	7750	NA	NA	0	1	7	1	7750	0.713	0.0	28.6	0.0	42.9	28.6	0.0	1	dsDNAphage	linear	GCA_000491035.1_211||full	0.713	dsDNAphage
GCA_000491035.1_174	1	2	300	9390	0.847	0.847	1	2	300	9390	NA	NA	0	1	2	300	9390	0.847	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	GCA_000491035.1_174||full	0.847	dsDNAphage
