seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_000490155.1_541	1	2	7	1257	0.967	0.967	1	2	7	1257	NA	NA	0	1	2	7	1257	0.967	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000490155.1_541||full	0.967	ssDNA
GCA_000490155.1_514	1	3	3	1598	0.98	0.98	1	3	3	1598	NA	NA	0	1	3	3	1598	0.98	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	GCA_000490155.1_514||full	0.98	ssDNA
GCA_000490155.1_504	1	2	130	1635	0.96	0.96	1	2	130	1635	NA	NA	0	1	2	130	1635	0.96	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000490155.1_504||full	0.96	ssDNA
GCA_000490155.1_488	1	3	30	1907	0.967	0.967	1	3	30	1907	NA	NA	0	1	3	30	1907	0.967	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_000490155.1_488||full	0.967	ssDNA
GCA_000490155.1_422	1	4	1	2780	0.593	0.593	1	4	1	2780	NA	NA	0	1	4	1	2780	0.593	0.0	25.0	0.0	50.0	0.0	25.0	0	dsDNAphage	linear	GCA_000490155.1_422||full	0.593	dsDNAphage
GCA_000490155.1_366	1	3	486	3387	0.86	0.86	1	3	486	3387	NA	NA	0	1	3	486	3387	0.86	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	circular	GCA_000490155.1_366||full	0.86	dsDNAphage
GCA_000490155.1_356	1	2	90	3595	0.74	0.74	1	2	90	3595	NA	NA	0	1	2	90	3595	0.74	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000490155.1_356||full	0.74	ssDNA
GCA_000490155.1_303	1	3	327	5316	0.607	0.607	1	3	327	5316	NA	NA	0	1	3	327	5316	0.607	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	GCA_000490155.1_303||full	0.607	dsDNAphage
GCA_000490155.1_29	1	27	171	27028	0.993	1.0	1	27	171	27028	NA	NA	0	1	27	171	27028	0.993	0.0	3.7	0.0	63.0	0.0	33.3	4	dsDNAphage	linear	GCA_000490155.1_29||full	0.993	dsDNAphage
GCA_000490155.1_245	1	5	63	7161	0.727	0.727	1	5	63	7161	NA	NA	0	1	5	63	7161	0.727	0.0	0.0	0.0	60.0	40.0	0.0	0	dsDNAphage	linear	GCA_000490155.1_245||full	0.727	dsDNAphage
GCA_000490155.1_214	1	7	73	8263	0.7	0.7	1	7	73	8263	NA	NA	0	1	7	73	8263	0.7	0.0	28.6	0.0	42.9	28.6	0.0	1	dsDNAphage	linear	GCA_000490155.1_214||full	0.7	dsDNAphage
GCA_000490155.1_187	1	2	1	9091	0.867	0.867	1	2	1	9091	NA	NA	0	1	2	1	9091	0.867	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	GCA_000490155.1_187||full	0.867	dsDNAphage
GCA_000490155.1_175	1	5	58	10112	0.807	0.807	1	5	58	10112	NA	NA	0	1	5	58	10112	0.807	0.0	0.0	0.0	80.0	0.0	20.0	0	dsDNAphage	linear	GCA_000490155.1_175||full	0.807	dsDNAphage
GCA_000490155.1_166	1	21	34	10743	0.987	1.0	1	21	34	10743	NA	NA	0	1	21	34	10743	0.987	0.0	9.5	0.0	23.8	9.5	57.1	1	dsDNAphage	linear	GCA_000490155.1_166||full	0.987	dsDNAphage
