seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_006368925.1_80	1	2	121	1329	0.607	0.607	1	2	121	1329	NA	NA	0	1	2	121	1329	0.607	0.0	0.0	0.0	50.0	50.0	0.0	0	dsDNAphage	linear	GCA_006368925.1_80||full	0.607	dsDNAphage
GCA_006368925.1_481	1	3	3	1581	0.947	0.947	1	3	3	1581	NA	NA	0	1	3	3	1581	0.947	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_006368925.1_481||full	0.947	ssDNA
GCA_006368925.1_443	1	7	2	2270	0.607	0.607	1	7	2	2270	NA	NA	0	1	7	2	2270	0.607	0.0	28.6	0.0	42.9	0.0	28.6	0	dsDNAphage	linear	GCA_006368925.1_443||full	0.607	dsDNAphage
GCA_006368925.1_441	1	5	2	2150	0.513	0.513	1	5	2	2150	NA	NA	0	1	5	2	2150	0.513	0.0	20.0	0.0	40.0	0.0	40.0	0	dsDNAphage	linear	GCA_006368925.1_441||full	0.513	dsDNAphage
GCA_006368925.1_415	1	3	1	1276	0.887	0.887	1	3	1	1276	NA	NA	0	1	3	1	1276	0.887	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_006368925.1_415||full	0.887	ssDNA
GCA_006368925.1_395	1	3	1	1950	1.0	1.0	1	3	1	1950	NA	NA	0	1	3	1	1950	1.0	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_006368925.1_395||full	1.0	ssDNA
GCA_006368925.1_394	1	4	1	1346	1.0	1.0	1	4	1	1346	NA	NA	0	1	4	1	1346	1.0	0.0	0.0	0.0	75.0	0.0	25.0	0	dsDNAphage	linear	GCA_006368925.1_394||full	1.0	dsDNAphage
GCA_006368925.1_289	1	2	1	1016	0.887	0.887	1	2	1	1016	NA	NA	0	1	2	1	1016	0.887	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_006368925.1_289||full	0.887	ssDNA
GCA_006368925.1_270	1	11	64	8825	0.993	0.993	1	11	64	8825	NA	NA	0	1	11	64	8825	0.993	0.0	9.1	0.0	63.6	0.0	27.3	2	dsDNAphage	linear	GCA_006368925.1_270||full	0.993	dsDNAphage
GCA_006368925.1_242	1	18	2	7954	0.953	0.953	1	18	2	7954	NA	NA	0	1	18	2	7954	0.953	0.0	5.6	0.0	11.1	0.0	83.3	1	dsDNAphage	linear	GCA_006368925.1_242||full	0.953	dsDNAphage
GCA_006368925.1_182	1	3	356	4274	0.64	0.64	1	3	356	4274	NA	NA	0	1	3	356	4274	0.64	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	GCA_006368925.1_182||full	0.64	dsDNAphage
GCA_006368925.1_172	1	22	3	14360	0.867	0.88	1	22	3	14360	NA	NA	0	1	22	3	14360	0.867	0.0	0.0	0.0	4.5	4.5	90.9	0	dsDNAphage	linear	GCA_006368925.1_172||full	0.867	dsDNAphage
GCA_006368925.1_166	1	3	2	4254	0.807	0.807	1	3	2	4254	NA	NA	0	1	3	2	4254	0.807	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	GCA_006368925.1_166||full	0.807	dsDNAphage
GCA_006368925.1_118	1	2	2	2953	0.687	0.687	1	2	2	2953	NA	NA	0	1	2	2	2953	0.687	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_006368925.1_118||full	0.687	ssDNA
