seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_001185385.1_988	1	2	147	1579	0.987	0.987	1	2	147	1579	NA	NA	0	1	2	147	1579	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_001185385.1_988||full	0.987	ssDNA
GCA_001185385.1_814	1	5	148	1597	0.98	0.98	1	5	148	1597	NA	NA	0	1	5	148	1597	0.98	0.0	0.0	0.0	40.0	0.0	60.0	0	ssDNA	linear	GCA_001185385.1_814||full	0.98	ssDNA
GCA_001185385.1_751	1	3	3	2991	0.553	0.553	1	3	3	2991	NA	NA	0	1	3	3	2991	0.553	0.0	0.0	0.0	33.3	66.7	0.0	0	dsDNAphage	linear	GCA_001185385.1_751||full	0.553	dsDNAphage
GCA_001185385.1_732	1	3	3	1504	0.967	0.967	1	3	3	1504	NA	NA	0	1	3	3	1504	0.967	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_001185385.1_732||full	0.967	ssDNA
GCA_001185385.1_693	1	3	60	1731	0.573	0.573	1	3	60	1731	NA	NA	0	1	3	60	1731	0.573	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	GCA_001185385.1_693||full	0.573	dsDNAphage
GCA_001185385.1_671	1	3	130	1588	0.713	0.713	1	3	130	1588	NA	NA	0	1	3	130	1588	0.713	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	GCA_001185385.1_671||full	0.713	dsDNAphage
GCA_001185385.1_577	1	5	3	1164	0.907	0.907	1	5	3	1164	NA	NA	0	1	5	3	1164	0.907	0.0	0.0	0.0	40.0	20.0	40.0	0	dsDNAphage	linear	GCA_001185385.1_577||full	0.907	dsDNAphage
GCA_001185385.1_533	1	3	1	1835	1.0	1.0	1	3	1	1835	NA	NA	0	1	3	1	1835	1.0	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	GCA_001185385.1_533||full	1.0	ssDNA
GCA_001185385.1_520	1	4	1	1276	0.993	0.993	1	4	1	1276	NA	NA	0	1	4	1	1276	0.993	0.0	0.0	0.0	25.0	0.0	75.0	1	dsDNAphage	linear	GCA_001185385.1_520||full	0.993	dsDNAphage
GCA_001185385.1_439	1	2	3	2191	0.587	0.587	1	2	3	2191	NA	NA	0	1	2	3	2191	0.587	0.0	0.0	0.0	50.0	50.0	0.0	0	dsDNAphage	linear	GCA_001185385.1_439||full	0.587	dsDNAphage
GCA_001185385.1_409	1	3	1	4472	0.913	0.913	1	3	1	4472	NA	NA	0	1	3	1	4472	0.913	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	linear	GCA_001185385.1_409||full	0.913	dsDNAphage
GCA_001185385.1_286	1	3	41	1447	0.607	0.607	1	3	41	1447	NA	NA	0	1	3	41	1447	0.607	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	GCA_001185385.1_286||full	0.607	dsDNAphage
GCA_001185385.1_263	1	4	1	3985	0.64	0.64	1	4	1	3985	NA	NA	0	1	4	1	3985	0.64	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	GCA_001185385.1_263||full	0.64	dsDNAphage
GCA_001185385.1_1289	1	2	2	3253	0.507	0.507	1	2	2	3253	NA	NA	0	1	2	2	3253	0.507	0.0	0.0	0.0	50.0	50.0	0.0	0	dsDNAphage	linear	GCA_001185385.1_1289||full	0.507	dsDNAphage
GCA_001185385.1_1266	1	2	2	3250	0.56	0.56	1	2	2	3250	NA	NA	0	1	2	2	3250	0.56	0.0	0.0	0.0	50.0	50.0	0.0	0	dsDNAphage	linear	GCA_001185385.1_1266||full	0.56	dsDNAphage
GCA_001185385.1_1262	1	3	2	3280	0.9	0.9	1	3	2	3280	NA	NA	0	1	3	2	3280	0.9	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	linear	GCA_001185385.1_1262||full	0.9	dsDNAphage
GCA_001185385.1_1234	1	4	2	4605	0.693	0.693	1	4	2	4605	NA	NA	0	1	4	2	4605	0.693	0.0	0.0	0.0	75.0	0.0	25.0	0	ssDNA	linear	GCA_001185385.1_1234||full	0.693	ssDNA
GCA_001185385.1_1221	1	5	1	4849	0.647	0.647	1	5	1	4849	NA	NA	0	1	5	1	4849	0.647	0.0	0.0	0.0	60.0	40.0	0.0	0	dsDNAphage	linear	GCA_001185385.1_1221||full	0.647	dsDNAphage
GCA_001185385.1_12	1	5	2	2353	0.887	0.887	1	5	2	2353	NA	NA	0	1	5	2	2353	0.887	0.0	0.0	0.0	40.0	20.0	40.0	0	dsDNAphage	linear	GCA_001185385.1_12||full	0.887	dsDNAphage
GCA_001185385.1_1185	1	8	57	6109	1.0	1.0	1	8	57	6109	NA	NA	0	1	8	57	6109	1.0	0.0	0.0	0.0	50.0	0.0	50.0	2	dsDNAphage	linear	GCA_001185385.1_1185||full	1.0	dsDNAphage
GCA_001185385.1_1159	1	3	130	2971	0.593	0.593	1	3	130	2971	NA	NA	0	1	3	130	2971	0.593	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	GCA_001185385.1_1159||full	0.593	ssDNA
