GCA_944739605.1_00285	RbmC_w/o_M1M2
GCA_001267945.1_02207	RbmC_w/o_M1M2
GCA_944738745.1_00209	RbmC_w/o_M1M2
GCA_011090235.1_00612	RbmC_w/o_M1M2
GCA_000272145.2_03430	RbmC_w/o_M1M2
GCA_013114135.1_01105	RbmC_w/o_M1M2
GCA_024347395.1_02036	RbmC_w/o_M1M2
GCA_005146325.1_00879	RbmC_w/o_M1M2
GCA_003318175.1_01734	RbmC_w/o_M1M2
GCA_000775715.1_00820	RbmC_with_partial_M1M2
GCA_001399455.2_02440	RbmC_with_partial_M1M2
GCA_001188205.1_03616	RbmC_with_partial_M1M2
GCA_022397495.1_02186	RbmC_with_partial_M1M2
GCA_000222665.2_00543	RbmC_with_partial_M1M2
GCA_022397595.1_00184	RbmC_with_partial_M1M2
GCA_013373305.1_01077	RbmC_truncated
GCA_011806575.1_03137	RbmC_with_partial_M1M2
GCA_001274785.1_01251	RbmC_with_partial_M1M2
GCA_013114105.1_01083	RbmC_with_partial_M1M2
GCA_009811315.1_01086	RbmC_with_partial_M1M2
GCA_009811335.1_01978	RbmC_with_partial_M1M2
GCA_000808555.1_01393	RbmC_with_partial_M1M2
GCA_000808535.1_01588	RbmC_with_partial_M1M2
GCA_000158115.1_01695	RbmC_with_partial_M1M2
GCA_000775725.1_01215	RbmC_with_partial_M1M2
GCA_022398025.1_00245	RbmC_standard
GCA_022398215.1_00986	RbmC_standard
GCA_023716545.1_04240	RbmC_standard
GCA_022398095.1_00483	RbmC_standard
GCA_019339365.1_04097	RbmC_truncated
GCA_019339365.1_04096	RbmC_truncated
GCA_017051755.1_00292	RbmC_standard
GCA_000967495.1_03837	RbmC_standard
GCA_017051655.1_00778	RbmC_standard
GCA_013214045.1_04243	RbmC_standard
GCA_013113835.1_02801	RbmC_standard
GCA_000772065.1_04658	RbmC_standard
GCA_000967465.2_04550	RbmC_standard
GCA_013266555.1_03298	RbmC_standard
GCA_000176135.1_02548	RbmC_standard
GCA_013114385.1_04579	RbmC_standard
