seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_006372865.1_578	1	4	3	1609	1.0	1.0	1	4	3	1609	NA	NA	0	1	4	3	1609	1.0	0.0	0.0	0.0	75.0	0.0	25.0	0	dsDNAphage	linear	GCA_006372865.1_578||full	1.0	dsDNAphage
GCA_006372865.1_569	1	2	1	1358	0.993	0.993	1	2	1	1358	NA	NA	0	1	2	1	1358	0.993	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_006372865.1_569||full	0.993	ssDNA
GCA_006372865.1_552	1	4	73	1034	0.947	0.947	1	4	73	1034	NA	NA	0	1	4	73	1034	0.947	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	GCA_006372865.1_552||full	0.947	ssDNA
GCA_006372865.1_549	1	5	84	1959	0.727	0.727	1	5	84	1959	NA	NA	0	1	5	84	1959	0.727	0.0	20.0	0.0	40.0	0.0	40.0	0	dsDNAphage	linear	GCA_006372865.1_549||full	0.727	dsDNAphage
GCA_006372865.1_548	1	3	2	1794	0.933	0.933	1	3	2	1794	NA	NA	0	1	3	2	1794	0.933	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	GCA_006372865.1_548||full	0.933	ssDNA
GCA_006372865.1_544	1	3	3	1781	0.953	0.953	1	3	3	1781	NA	NA	0	1	3	3	1781	0.953	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_006372865.1_544||full	0.953	ssDNA
GCA_006372865.1_513	1	3	305	2196	0.98	0.98	1	3	305	2196	NA	NA	0	1	3	305	2196	0.98	0.0	0.0	0.0	33.3	0.0	66.7	1	dsDNAphage	linear	GCA_006372865.1_513||full	0.98	dsDNAphage
GCA_006372865.1_497	1	3	24	2574	0.933	0.933	1	3	24	2574	NA	NA	0	1	3	24	2574	0.933	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_006372865.1_497||full	0.933	ssDNA
GCA_006372865.1_481	1	2	244	3087	0.94	0.94	1	2	244	3087	NA	NA	0	1	2	244	3087	0.94	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_006372865.1_481||full	0.94	ssDNA
GCA_006372865.1_478	1	3	73	3149	0.96	0.96	1	3	73	3149	NA	NA	0	1	3	73	3149	0.96	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_006372865.1_478||full	0.96	ssDNA
GCA_006372865.1_389	1	5	3	3217	0.633	0.633	1	5	3	3217	NA	NA	0	1	5	3	3217	0.633	0.0	0.0	0.0	40.0	20.0	40.0	0	dsDNAphage	linear	GCA_006372865.1_389||full	0.633	dsDNAphage
GCA_006372865.1_313	1	13	59	7670	0.993	0.993	1	13	59	7670	NA	NA	0	1	13	59	7670	0.993	0.0	0.0	0.0	61.5	7.7	30.8	2	dsDNAphage	linear	GCA_006372865.1_313||full	0.993	dsDNAphage
GCA_006372865.1_290	1	13	3	9716	0.92	0.92	1	13	3	9716	NA	NA	0	1	13	3	9716	0.92	0.0	15.4	0.0	53.8	7.7	23.1	1	dsDNAphage	linear	GCA_006372865.1_290||full	0.92	dsDNAphage
GCA_006372865.1_220	1	22	3	14429	0.973	0.973	1	22	3	14429	NA	NA	0	1	22	3	14429	0.973	0.0	0.0	0.0	4.5	4.5	90.9	1	dsDNAphage	linear	GCA_006372865.1_220||full	0.973	dsDNAphage
