seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_000490135.1_642	1	2	73	1081	0.98	0.98	1	2	73	1081	NA	NA	0	1	2	73	1081	0.98	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000490135.1_642||full	0.98	ssDNA
GCA_000490135.1_585	1	2	134	1641	0.72	0.72	1	2	134	1641	NA	NA	0	1	2	134	1641	0.72	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000490135.1_585||full	0.72	ssDNA
GCA_000490135.1_570	1	3	54	1809	1.0	1.0	1	3	54	1809	NA	NA	0	1	3	54	1809	1.0	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	GCA_000490135.1_570||full	1.0	ssDNA
GCA_000490135.1_520	1	3	115	2190	0.767	0.767	1	3	115	2190	NA	NA	0	1	3	115	2190	0.767	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_000490135.1_520||full	0.767	ssDNA
GCA_000490135.1_498	1	6	3	2622	1.0	1.0	1	6	3	2622	NA	NA	0	1	6	3	2622	1.0	0.0	0.0	0.0	16.7	0.0	83.3	1	dsDNAphage	linear	GCA_000490135.1_498||full	1.0	dsDNAphage
GCA_000490135.1_482	1	4	43	2512	0.673	0.673	1	4	43	2512	NA	NA	0	1	4	43	2512	0.673	0.0	0.0	0.0	25.0	25.0	50.0	0	dsDNAphage	linear	GCA_000490135.1_482||full	0.673	dsDNAphage
GCA_000490135.1_408	1	4	26	3943	0.607	0.607	1	4	26	3943	NA	NA	0	1	4	26	3943	0.607	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	GCA_000490135.1_408||full	0.607	dsDNAphage
GCA_000490135.1_333	1	9	1	5251	1.0	1.0	1	9	1	5251	NA	NA	0	1	9	1	5251	1.0	0.0	0.0	0.0	77.8	11.1	11.1	4	dsDNAphage	linear	GCA_000490135.1_333||full	1.0	dsDNAphage
GCA_000490135.1_295	1	6	1	5847	0.887	0.887	1	6	1	5847	NA	NA	0	1	6	1	5847	0.887	0.0	0.0	0.0	16.7	0.0	83.3	0	dsDNAphage	linear	GCA_000490135.1_295||full	0.887	dsDNAphage
GCA_000490135.1_203	1	7	266	8456	0.7	0.7	1	7	266	8456	NA	NA	0	1	7	266	8456	0.7	0.0	28.6	0.0	42.9	28.6	0.0	1	dsDNAphage	linear	GCA_000490135.1_203||full	0.7	dsDNAphage
GCA_000490135.1_202	1	7	37	8500	0.827	0.827	1	7	37	8500	NA	NA	0	1	7	37	8500	0.827	0.0	28.6	0.0	42.9	14.3	14.3	1	dsDNAphage	linear	GCA_000490135.1_202||full	0.827	dsDNAphage
GCA_000490135.1_180	1	2	1	9088	0.847	0.847	1	2	1	9088	NA	NA	0	1	2	1	9088	0.847	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	GCA_000490135.1_180||full	0.847	dsDNAphage
