seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_001185515.1_83	1	2	3	862	0.853	0.853	1	2	3	862	NA	NA	0	1	2	3	862	0.853	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_001185515.1_83||full	0.853	ssDNA
GCA_001185515.1_82	1	3	1	2014	0.98	0.98	1	3	1	2014	NA	NA	0	1	3	1	2014	0.98	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	GCA_001185515.1_82||full	0.98	ssDNA
GCA_001185515.1_552	1	3	292	2238	0.82	0.82	1	3	292	2238	NA	NA	0	1	3	292	2238	0.82	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	GCA_001185515.1_552||full	0.82	dsDNAphage
GCA_001185515.1_524	1	3	253	4320	0.593	0.593	1	3	253	4320	NA	NA	0	1	3	253	4320	0.593	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	GCA_001185515.1_524||full	0.593	dsDNAphage
GCA_001185515.1_487	1	6	58	3575	1.0	1.0	1	6	58	3575	NA	NA	0	1	6	58	3575	1.0	0.0	0.0	0.0	33.3	0.0	66.7	2	dsDNAphage	linear	GCA_001185515.1_487||full	1.0	dsDNAphage
GCA_001185515.1_465	1	2	148	2436	0.733	0.733	1	2	148	2436	NA	NA	0	1	2	148	2436	0.733	0.0	0.0	0.0	50.0	50.0	0.0	1	dsDNAphage	linear	GCA_001185515.1_465||full	0.733	dsDNAphage
GCA_001185515.1_215	1	2	3	1065	0.973	0.973	1	2	3	1065	NA	NA	0	1	2	3	1065	0.973	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_001185515.1_215||full	0.973	ssDNA
GCA_001185515.1_206	1	4	3	2602	0.853	0.853	1	4	3	2602	NA	NA	0	1	4	3	2602	0.853	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	GCA_001185515.1_206||full	0.853	ssDNA
GCA_001185515.1_162	1	2	41	1120	0.96	0.96	1	2	41	1120	NA	NA	0	1	2	41	1120	0.96	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_001185515.1_162||full	0.96	ssDNA
GCA_001185515.1_147	1	17	1	10475	0.9	0.9	1	17	1	10475	NA	NA	0	1	17	1	10475	0.9	0.0	17.6	0.0	35.3	17.6	29.4	1	dsDNAphage	linear	GCA_001185515.1_147||full	0.9	dsDNAphage
